gauge_id,latitude,longitude,timestamp,name,obsTrend,waterLevelChange_feet,rfc_name,state_abbreviation,state_name,status_observed_floodCategory,status_observed_primary,status_observed_primaryUnit,status_observed_secondary,status_observed_secondaryUnit,wfo_abbreviation,wfo_name
BSGV2,36.86888889,-82.77555556,8/12/2025 10:15 AM,Powell River at Big Stone Gap,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,2.57,ft,0.111,kcfs,MRX,Morristown
BSPN7,35.210833,-81.6975,8/12/2025 10:15 AM,"Broad River above Sandy Run Ck, 3 SSW Boiling Springs",Falling,-0.19,Southeast River Forecast Center,NC,North Carolina,no_flooding,5.98,ft,6.72,kcfs,GSP,Greer
NELS1,34.66416667,-81.44916667,8/12/2025 10:15 AM,Broad River in NC/SC at Neal Shoals Reservoir,Rising,0.11,Southeast River Forecast Center,SC,South Carolina,no_flooding,335.16,ft,-999,kcfs,GSP,Greer
TKRN7,35.28777778,-83.14388889,8/12/2025 10:15 AM,Tuckasegee River at sr1172 nr Cullowhee,Falling,-0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,5.65,ft,0.56,kcfs,GSP,Greer
CAMS1,35.10638889,-82.12972222,8/12/2025 10:15 AM,South Pacolet River near Campobello,Rising,0.05,Southeast River Forecast Center,SC,South Carolina,no_flooding,4.5,ft,0.14,kcfs,GSP,Greer
CLYN7,35.64722222,-78.40611111,8/12/2025 10:15 AM,Neuse River near Clayton,Rising,0.28,Southeast River Forecast Center,NC,North Carolina,minor,11.3,ft,7.42,kcfs,RAH,Raleigh
CMMG1,34.16259917,-84.0754666,8/12/2025 10:15 AM,Chattahoochee River at Lake Sidney Lanier near Buford,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1069.74,ft,-999,kcfs,FFC,Peachtree City
CNNG1,34.24,-84.49472222,8/12/2025 10:15 AM,Etowah River at Canton,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1.75,ft,0.383,kcfs,FFC,Peachtree City
DOET1,36.34444444,-82.21027778,8/12/2025 10:15 AM,Doe River at Elizabethton,Rising,0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,1.51,ft,0.12,kcfs,MRX,Morristown
FKLV2,36.68027778,-76.91861111,8/12/2025 10:15 AM,Blackwater River (VA) near FRANKLIN,Falling,-0.09,Southeast River Forecast Center,VA,Virginia,no_flooding,0.71,ft,-999,kcfs,AKQ,Wakefield
FNGS1,35.12083333,-81.98611111,8/12/2025 10:15 AM,North Pacolet River near Fingerville,Falling,-0.06,Southeast River Forecast Center,SC,South Carolina,no_flooding,4.4,ft,0.397,kcfs,GSP,Greer
FREG1,34.29305556,-84.26361111,8/12/2025 10:15 AM,Settingdown Creek near Ball Ground,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,1.03,ft,0.0303,kcfs,FFC,Peachtree City
LAWG1,33.92583333,-84.03777778,8/12/2025 10:15 AM,Pew Creek at Patterson Road near Lawrenceville,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.44,ft,0.0034,kcfs,FFC,Peachtree City
LTLN7,36.14166667,-78.91944444,8/12/2025 10:15 AM,Little River (NC) near Orange Factory,Falling,-0.05,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.09,ft,-999,kcfs,RAH,Raleigh
MAHG1,33.99527778,-84.69305556,8/12/2025 10:15 AM,Allatoona Creek at Stilesboro Road near Acworth,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,5.01,ft,0.0031,kcfs,FFC,Peachtree City
NEEN7,35.33638889,-83.52694444,8/12/2025 10:15 AM,Little Tennessee River near NEEDMORE,Rising,0.02,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.4,ft,0.49,kcfs,GSP,Greer
ROSN7,35.14222222,-82.82416667,8/12/2025 10:15 AM,French Broad River at Rosman,Rising,0.1,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.82,ft,0.295,kcfs,GSP,Greer
SEPG1,33.68388889,-84.41527778,8/12/2025 10:15 AM,South River at Springdale Road near East Point,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.29,ft,-999,kcfs,FFC,Peachtree City
SHOG1,33.69333333,-84.25388889,8/12/2025 10:15 AM,Shoal Creek at Columbia Drive near Atlanta,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,3.7,ft,-999,kcfs,FFC,Peachtree City
SMFN7,35.51277778,-78.35,8/12/2025 10:15 AM,Neuse River at Smithfield,Rising,0.3,Southeast River Forecast Center,NC,North Carolina,action,14.13,ft,3.9,kcfs,RAH,Raleigh
SMHS1,34.02722222,-81.04194444,8/12/2025 10:15 AM,Smith Branch (SC) at North Main St Columbia,No change,0,Southeast River Forecast Center,SC,South Carolina,no_flooding,0.51,ft,0.0026,kcfs,CAE,West Columbia
CCPS1,33.69,-81.25416667,8/12/2025 10:15 AM,Cedar Creek near Thor ,No change,0,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.39,ft,-999,kcfs,CAE,West Columbia
GATV2,36.60861111,-82.56805556,8/12/2025 10:15 AM,North Fork Holston River near Gate City,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,1.84,ft,0.203,kcfs,MRX,Morristown
GVLS1,34.8,-82.3651213,8/12/2025 10:15 AM,Reedy River at Greenville @ I-85,Falling,-0.02,Southeast River Forecast Center,SC,South Carolina,no_flooding,0.91,ft,0.0584,kcfs,GSP,Greer
KNOT1,35.94583333,-83.94666667,8/12/2025 10:15 AM,Tennessee River at Knoxville,Falling,-0.04,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,812.98,ft,61.9,kcfs,MRX,Morristown
NCRG1,33.99722222,-84.20194444,8/12/2025 10:15 AM,Chattahoochee River at Highway 141 near Norcross,Falling,-0.31,Southeast River Forecast Center,GA,Georgia,no_flooding,3.44,ft,1.91,kcfs,FFC,Peachtree City
OOBT1,35.3276313,-84.7051057,8/12/2025 10:15 AM,Oostanaula Creek at Sanford 1SE,Falling,-0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,2.45,ft,0.061,kcfs,MRX,Morristown
PLLN7,35.01,-77.21889,8/12/2025 10:15 AM,Trent River at Pollocksville,Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.82,ft,-999,kcfs,MHX,Newport
RBPS1,33.994722,-81.023889,8/12/2025 10:15 AM,Rocky  Branch (SC) at Pickens Street Columbia,No change,0,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.69,ft,-999,kcfs,CAE,West Columbia
RWSG1,34.0175,-84.35333333,8/12/2025 10:15 AM,Big Creek below Hog Wallow at Roswell,Falling,-0.05,Southeast River Forecast Center,GA,Georgia,no_flooding,2.97,ft,0.12,kcfs,FFC,Peachtree City
TFLG1,34.73194444,-83.37583333,8/12/2025 10:15 AM,Tallulah River above TALLULAH FALLS PWR HOUSE,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,5.19,ft,0.0463,kcfs,GSP,Greer
WNDN7,36.04805556,-76.98416667,8/12/2025 10:15 AM,Cashie River near Windsor,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.45,ft,0,kcfs,AKQ,Wakefield
CTRG1,34.6165833,-84.673111,8/12/2025 10:15 AM,Coosawattee River at Carters Lake near Carters,Rising,0.08,Southeast River Forecast Center,GA,Georgia,action,1074.07,ft,-999,kcfs,FFC,Peachtree City
DILN7,35.38444444,-83.29166667,8/12/2025 10:15 AM,Tuckasegee River at Barkers creek nr Dillsboro,Falling,-0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,3.86,ft,0.485,kcfs,GSP,Greer
GCBG1,34.26944444,-83.46777778,8/12/2025 10:15 AM,Grove Creek at US 441 and GA 15 near Commerce,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,6.85,ft,0.0419,kcfs,FFC,Peachtree City
GLDN7,35.3375,-77.9975,8/12/2025 10:15 AM,Neuse River near Goldsboro,Rising,0.04,Southeast River Forecast Center,NC,North Carolina,no_flooding,13.48,ft,6.09,kcfs,RAH,Raleigh
NANG1,33.83822222,-84.43927778,8/12/2025 10:15 AM,Nancy Creek at West Wesley Road at Atlanta,Falling,-0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,2.22,ft,0.0336,kcfs,FFC,Peachtree City
SWFN7,35.23083333,-77.11388889,8/12/2025 10:15 AM,Swift Creek above Streets Ferry,Rising,0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.02,ft,-999,kcfs,MHX,Newport
TARN7,35.89416667,-77.53305556,8/12/2025 10:15 AM,Tar River at Tarboro,Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,6.28,ft,1.87,kcfs,RAH,Raleigh
WALG1,34.26333333,-84.59555556,8/12/2025 10:15 AM,Shoal Creek at GA 108 near Waleska,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.25,ft,0.004,kcfs,FFC,Peachtree City
WODG1,34.12222222,-84.50444444,8/12/2025 10:15 AM,Little River at GA 5 near Woodstock,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,1,ft,0.045,kcfs,FFC,Peachtree City
IBFN7,35.32166667,-80.54083333,8/12/2025 10:15 AM,Rocky River NC near ROCKY RIVER/ ABV IRISH BUFFALO CK,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.37,ft,0.373,kcfs,GSP,Greer
LOWN7,35.285278,-81.101111,8/12/2025 10:15 AM,"SF Catawba River below George Poston Park, 1 N Lowell",Falling,-0.04,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.55,ft,1.53,kcfs,GSP,Greer
SEBV2,36.770278,-77.166389,8/12/2025 10:15 AM,Nottoway River near Sebrell,Falling,-0.03,Southeast River Forecast Center,VA,Virginia,no_flooding,6.48,ft,0.81,kcfs,AKQ,Wakefield
SWAG1,34.09638889,-84.0780556,8/12/2025 10:15 AM,Level Creek at Suwanee Dam Road near Suwanee,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,3.64,ft,0.0058,kcfs,FFC,Peachtree City
TKSN7,35.4275,-83.446944,8/12/2025 10:15 AM,"Tuckasegee River below Everett St, in Bryson City",Rising,0.02,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.56,ft,1.23,kcfs,GSP,Greer
CMRG1,34.20027778,-83.51583333,8/12/2025 10:15 AM,North Oconee River at Woodbridge Road near Commerce,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.16,ft,-999,kcfs,FFC,Peachtree City
DONG1,34.42555556,-84.21194444,8/12/2025 10:15 AM,Amicalola Creek near Dawsonville,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,0.6,ft,0.0886,kcfs,FFC,Peachtree City
HSPN7,35.889717,-82.821,8/12/2025 10:15 AM,"French Broad River above Silver Mine Ck, in Hot Springs",Rising,0.04,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,3.14,ft,2.12,kcfs,GSP,Greer
REYN7,35.25638889,-80.70055556,8/12/2025 10:15 AM,Reedy Creek at SR 2803,Rising,0.05,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.88,ft,-999,kcfs,GSP,Greer
RFDN7,34.99861111,-79.21527778,8/12/2025 10:15 AM,Rockfish Creek near Raeford,Rising,0.05,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.5,ft,-999,kcfs,RAH,Raleigh
RUSG1,34.39861111,-84.05666667,8/12/2025 10:15 AM,Russell Creek (GA) at 0.3 miles downstream of Head Lake near Dawsonville,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,0.55,ft,-999,kcfs,FFC,Peachtree City
SFCG1,33.76322222,-84.2203611,8/12/2025 10:15 AM,Snapfinger Creek at Redan Road near Glen Haven,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,2.75,ft,0.0082,kcfs,FFC,Peachtree City
SFCN7,35.575,-78.4986,8/12/2025 10:15 AM,Swift Creek at SR1555 Nr Clayton,Rising,0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.86,ft,-999,kcfs,RAH,Raleigh
SPHN7,35.88209,-78.08953,8/12/2025 10:15 AM,Tar River at NC581 Nr Spring Hope,Rising,0.08,Southeast River Forecast Center,NC,North Carolina,no_flooding,5.99,ft,-999,kcfs,RAH,Raleigh
ARRN7,36.40444444,-80.56194444,8/12/2025 10:15 AM,Ararat River at Ararat,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.41,ft,0.322,kcfs,RNK,Blacksburg
CVLG1,34.16380556,-84.7277222,8/12/2025 10:15 AM,Etowah River at Allatoona Lake near Cartersville,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,838.9,ft,-999,kcfs,FFC,Peachtree City
PSYG1,34.90583333,-83.72222222,8/12/2025 10:15 AM,Hiwassee River near Streak Hill Road near Hiawassee,Rising,0.01,Lower Mississippi River Forecast Center,GA,Georgia,no_flooding,2.04,ft,0.0532,kcfs,FFC,Peachtree City
ARTT1,36.5425219,-83.6300294,8/12/2025 10:15 AM,Powell River near Arthur,Falling,-0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,2.74,ft,0.368,kcfs,MRX,Morristown
DALN7,36.29888889,-80.43138889,8/12/2025 10:15 AM,Little Yadkin River near Dalton,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.57,ft,0.0117,kcfs,RNK,Blacksburg
LAWS1,34.94805556,-81.86888889,8/12/2025 10:15 AM,Lawsons Fork Creek at Spartanburg,Falling,-0.22,Southeast River Forecast Center,SC,South Carolina,no_flooding,7.22,ft,0.465,kcfs,GSP,Greer
WHMV2,36.800537,-81.991719,8/12/2025 10:15 AM,N Fork Holston River at White Mills 2N,Falling,-0.02,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,4.92,ft,-999,kcfs,MRX,Morristown
YESG1,33.8530556,-84.0783333,8/12/2025 10:15 AM,Yellow River near Snellville,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,6.06,ft,0.121,kcfs,FFC,Peachtree City
KILN7,35.43416667,-81.03,8/12/2025 10:15 AM,Killian Creek near MARIPOSA,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.43,ft,0.0469,kcfs,GSP,Greer
LRZN7,35.822,-78.352,8/12/2025 10:15 AM,Little River (NC) near Zebulon,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.91,ft,-999,kcfs,RAH,Raleigh
LUCN7,35.691111,-78.10972,8/12/2025 10:15 AM,Contentnea Creek near Lucama,Rising,0.1,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.52,ft,0.322,kcfs,RAH,Raleigh
MBHN7,36.14972222,-78.89666667,8/12/2025 10:15 AM,Mountain Creek at SR1617 Nr Bahama,Falling,-0.04,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.51,ft,-999,kcfs,RAH,Raleigh
MNCG1,34.70305556,-84.53944444,8/12/2025 10:15 AM,Mountaintown Creek at GA 282 near Ellijay,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.17,ft,0.103,kcfs,FFC,Peachtree City
SPDV2,36.8155,-81.1979,8/12/2025 10:15 AM,Cripple Creek near Speedwell,Falling,-0.01,Ohio River Forecast Center,VA,Virginia,no_flooding,4.3,ft,-999,kcfs,RNK,Blacksburg
KINN7,35.25777778,-77.58555556,8/12/2025 10:15 AM,Neuse River at Kinston,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,11.18,ft,4.52,kcfs,MHX,Newport
MYVT1,35.785536,-83.884703,8/12/2025 10:15 AM,Little River (TN) near Maryville,Rising,0.04,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,5.92,ft,0.282,kcfs,MRX,Morristown
BRSS1,34.88333333,-82.30138889,8/12/2025 10:15 AM,Brushy Creek near Old Spartanburg Rd,No change,0,Southeast River Forecast Center,SC,South Carolina,no_flooding,1.75,ft,0.0166,kcfs,GSP,Greer
CALG1,34.51888889,-84.95444444,8/12/2025 10:15 AM,Oostanaula River at Calhoun,Rising,0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,3.58,ft,-999,kcfs,FFC,Peachtree City
CHAS1,34.17444444,-81.86416667,8/12/2025 10:15 AM,Saluda River at Chappells,Rising,0.06,Southeast River Forecast Center,SC,South Carolina,no_flooding,6.41,ft,2.6,kcfs,CAE,West Columbia
DOGG1,33.65388889,-84.82111111,8/12/2025 10:15 AM,Dog River at GA 5 near Fairplay,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.35,ft,0.0133,kcfs,FFC,Peachtree City
NFBG1,33.84166667,-84.32194444,8/12/2025 10:15 AM,North Fork Peachtree Creek at Briarwood Road near Atlanta,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,2.39,ft,-999,kcfs,FFC,Peachtree City
RSCG1,34.57722222,-84.94194444,8/12/2025 10:15 AM,Oostanaula River at Resaca,Rising,0.04,Southeast River Forecast Center,GA,Georgia,no_flooding,3,ft,0.98,kcfs,FFC,Peachtree City
SFYV2,36.647995,-82.749237,8/12/2025 10:15 AM,Clinch River near Speers Ferry,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.15,ft,0.443,kcfs,MRX,Morristown
SWEG1,34.03222222,-84.08944444,8/12/2025 10:15 AM,Suwanee Creek at Suwanee,Falling,-0.04,Southeast River Forecast Center,GA,Georgia,no_flooding,1.03,ft,0.0815,kcfs,FFC,Peachtree City
TAZT1,36.425,-83.39833333,8/12/2025 10:15 AM,Clinch River above Tazewell,Falling,-0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,1.37,ft,0.565,kcfs,MRX,Morristown
WSHS1,34.39166667,-82.22361111,8/12/2025 10:15 AM,Saluda River near WARE SHOALS,Falling,-0.03,Southeast River Forecast Center,SC,South Carolina,no_flooding,3.71,ft,1.01,kcfs,GSP,Greer
CTRG1,34.6165833,-84.673111,8/12/2025 10:15 AM,Coosawattee River at Carters Lake near Carters,Rising,0.08,Southeast River Forecast Center,GA,Georgia,action,1074.07,ft,-999,kcfs,FFC,Peachtree City
DILN7,35.38444444,-83.29166667,8/12/2025 10:15 AM,Tuckasegee River at Barkers creek nr Dillsboro,Falling,-0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,3.86,ft,0.485,kcfs,GSP,Greer
GLDN7,35.3375,-77.9975,8/12/2025 10:15 AM,Neuse River near Goldsboro,Rising,0.04,Southeast River Forecast Center,NC,North Carolina,no_flooding,13.48,ft,6.09,kcfs,RAH,Raleigh
SWFN7,35.23083333,-77.11388889,8/12/2025 10:15 AM,Swift Creek above Streets Ferry,Rising,0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.02,ft,-999,kcfs,MHX,Newport
TARN7,35.89416667,-77.53305556,8/12/2025 10:15 AM,Tar River at Tarboro,Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,6.28,ft,1.87,kcfs,RAH,Raleigh
WALG1,34.26333333,-84.59555556,8/12/2025 10:15 AM,Shoal Creek at GA 108 near Waleska,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.25,ft,0.004,kcfs,FFC,Peachtree City
BSGV2,36.86888889,-82.77555556,8/12/2025 10:15 AM,Powell River at Big Stone Gap,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,2.57,ft,0.111,kcfs,MRX,Morristown
TKRN7,35.28777778,-83.14388889,8/12/2025 10:15 AM,Tuckasegee River at sr1172 nr Cullowhee,Falling,-0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,5.65,ft,0.56,kcfs,GSP,Greer
BISV2,36.760609,-80.62234,8/12/2025 10:15 AM,Big Reed Island Creek at Silverleaf Road,Rising,0.01,Ohio River Forecast Center,VA,Virginia,no_flooding,2.9,ft,-999,kcfs,RNK,Blacksburg
CLYN7,35.64722222,-78.40611111,8/12/2025 10:15 AM,Neuse River near Clayton,Rising,0.28,Southeast River Forecast Center,NC,North Carolina,minor,11.3,ft,7.42,kcfs,RAH,Raleigh
CMMG1,34.16259917,-84.0754666,8/12/2025 10:15 AM,Chattahoochee River at Lake Sidney Lanier near Buford,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1069.74,ft,-999,kcfs,FFC,Peachtree City
CNNG1,34.24,-84.49472222,8/12/2025 10:15 AM,Etowah River at Canton,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1.75,ft,0.383,kcfs,FFC,Peachtree City
FKLV2,36.68027778,-76.91861111,8/12/2025 10:15 AM,Blackwater River (VA) near FRANKLIN,Falling,-0.09,Southeast River Forecast Center,VA,Virginia,no_flooding,0.71,ft,-999,kcfs,AKQ,Wakefield
LTLN7,36.14166667,-78.91944444,8/12/2025 10:15 AM,Little River (NC) near Orange Factory,Falling,-0.05,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.09,ft,-999,kcfs,RAH,Raleigh
MAHG1,33.99527778,-84.69305556,8/12/2025 10:15 AM,Allatoona Creek at Stilesboro Road near Acworth,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,5.01,ft,0.0031,kcfs,FFC,Peachtree City
SHOG1,33.69333333,-84.25388889,8/12/2025 10:15 AM,Shoal Creek at Columbia Drive near Atlanta,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,3.7,ft,-999,kcfs,FFC,Peachtree City
SMFN7,35.51277778,-78.35,8/12/2025 10:15 AM,Neuse River at Smithfield,Rising,0.3,Southeast River Forecast Center,NC,North Carolina,action,14.13,ft,3.9,kcfs,RAH,Raleigh
CCPS1,33.69,-81.25416667,8/12/2025 10:15 AM,Cedar Creek near Thor ,No change,0,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.39,ft,-999,kcfs,CAE,West Columbia
NCRG1,33.99722222,-84.20194444,8/12/2025 10:15 AM,Chattahoochee River at Highway 141 near Norcross,Falling,-0.31,Southeast River Forecast Center,GA,Georgia,no_flooding,3.44,ft,1.91,kcfs,FFC,Peachtree City
OOBT1,35.3276313,-84.7051057,8/12/2025 10:15 AM,Oostanaula Creek at Sanford 1SE,Falling,-0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,2.45,ft,0.061,kcfs,MRX,Morristown
PLLN7,35.01,-77.21889,8/12/2025 10:15 AM,Trent River at Pollocksville,Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.82,ft,-999,kcfs,MHX,Newport
RBPS1,33.994722,-81.023889,8/12/2025 10:15 AM,Rocky  Branch (SC) at Pickens Street Columbia,No change,0,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.69,ft,-999,kcfs,CAE,West Columbia
