old_id,trackID,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
2809,235,Autoroute de Lorraine-Bourgogne,4761,Sustainment : US Supply Class X,164600,10,3,,,4.8688169,47.0172693,1,1.00235,
2821,236,Autoroute de Lorraine-Bourgogne,4762,Named Headquarters : International Security Assistance Force (ISAF),180300,10,3,,,5.8819973,48.3805125,1,1.00236,
2833,237,Autoroute de Normandie,4765,Manual Track (Sea Subsurface),160000,35,3,,,-0.2964373,49.1677422,1,1.00237,
2845,238,Autoroute de Normandie,4766,Civilian (Sea Subsurface) : Autonomous Underwater Vehicle (AUV),120200,35,4,,,1.7455199,48.9676551,1,1.00238,
2857,239,Autoroute des Anglais,4775,Vehicle : Tank Recovery Vehicle : Medium,120302,15,3,98,,1.9094459,50.9322662,1,1.00239,
2869,240,Autoroute des Anglais,4776,Vehicle : Tank : Medium,120202,15,3,98,,3.9524857,49.3614188,1,1.0024,
2881,241,Autoroute des Deux Mers,4788,Infrastructure : Public Venues : Religious Institution,121004,20,3,,,1.4937704,43.564016,1,1.00241,
2893,242,Autoroute des Deux Mers,4789,Infrastructure : Public Venues,121000,20,3,,,-0.5558113,44.7727156,1,1.00242,
2905,243,Autoroute des Estuaires,4792,Military Noncombatant : Service Craft/Yard : Launch,130204,30,3,,,-1.5958117,48.1594306,1,1.00243,
2917,244,Autoroute du Nord,4805,Command and Control,110000,10,3,,,2.3575989,48.9183473,1,1.00244,
2929,245,Autoroute du Nord,4806,Law Enforcement (Land Units) : US Marshals Service,201200,10,3,,,2.9706622,50.4497977,1,1.00245,
2941,246,Autoroute du Soleil,4810,,,40,3,,,4.8281859,45.7490274,1,1.00246,
2953,247,Autoroute du Soleil,4811,,,35,7,,,5.3754171,43.306497,1,1.00247,
2965,248,Autoroute du Soleil,4812,Military Noncombatant : Auxiliary Ship : Oceanographic Research Ship,130105,30,3,,,4.6982693,47.1628544,1,1.00248,
2977,249,Autoroute du Soleil,4813,Military Noncombatant : Auxiliary Ship : Naval Stores Ship,130102,30,3,,,4.8030543,45.7634639,1,1.00249,
2989,250,Autoroute du Soleil,4814,Civilian Vehicle : Tractor Trailer with Box,160600,15,3,98,,2.4645488,48.5765941,1,1.0025,
3001,251,Autoroute du Soleil,4815,Infrastructure : Energy Facility,120500,20,3,,,4.6970687,47.1671665,1,1.00251,
3013,252,Autostrada Adriatica,4835,Civilian (Land Civilian) : Composite Loss,110900,11,3,,,14.2577119,42.416113,1,1.00252,
3025,253,Autostrada Adriatica,4836,Civilian (Land Civilian) : Emergency Medical Operation,111000,11,3,,,11.1884951,44.5124006,1,1.00253,
3037,254,Autostrada Adriatica,4837,Protection : Combat Support (Maneuver Enhancement),160800,10,3,95,,14.2682613,42.4074696,1,1.00254,
3049,255,Autostrada Adriatica,4838,,,5,3,,,17.0787354,40.5958731,1,1.00255,
3061,256,Autostrada București-Pitești,4858,Protection : Field Camp Construction,140900,10,3,95,,25.9728132,44.4358705,1,1.00256,
3073,257,Autostrada dei Vini,4888,Military Combatant : Surface Combatant- Line : Cruiser,120202,30,3,,,7.7834556,44.9596666,1,1.00257,
3085,258,Autostrada dei Vini,4889,MILCO : Bottom,140200,36,3,,,9.9840157,45.0825668,1,1.00258,
3097,259,Autostrada del Brennero,4892,Sustainment : Maintenance,163698,10,3,,,10.8452621,44.671876,1,1.00259,
3109,260,Autostrada del Brennero,4893,Sustainment : NATO Supply Class II,163996,10,3,,,11.174855,46.2349121,1,1.0026,
3121,261,Autostrada del Sole,4912,Infrastructure : Agriculture and Food : Food Distribution,120105,20,3,,,11.191169,43.8957342,1,1.00261,
3133,262,Autostrada del Sole,4915,Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance,120601,10,3,,,12.5964002,42.2189629,1,1.00262,
3145,263,Autostrada del Sole,4916,Movement and Maneuver : Aviation Fixed Wing : Reconnaissance,120801,10,3,,,14.3205153,40.8459483,1,1.00263,
3157,264,Autostrada del Sole,4917,Fires : Mortar : Towed,130803,10,3,97,,12.5953567,42.2209023,1,1.00264,
3169,265,Autostrada Serenissima,4951,Military (Sea Subsurface) : Submarine : Submarine-Bottomed,110103,35,3,,,11.297922,45.4151115,1,1.00265,
3181,266,Autostrada Serenissima,4952,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,3,,,13.4105935,45.8657492,1,1.00266,
3193,267,Autostrada Soarelui,4954,Protection : Mine,150400,10,3,98,,26.2176561,44.4065426,1,1.00267,
3205,268,Autostrada Wolności,4963,,110300,53,1,,,14.6331464,52.326263,1,1.00268,
3217,269,Autostrada Wolności,4964,,110200,53,1,,,16.7317586,52.350629,1,1.00269,
3229,270,Autostrada Wolności,4965,Movement and Maneuver : SOF : Special SSNR,121804,10,3,,,18.2777155,52.152257,1,1.0027,
3241,271,Autostrada Wolności,4966,Movement and Maneuver : Unmanned Aerial Systems,121900,10,3,,,20.8319584,52.1982007,1,1.00271,
3253,272,Autovía de Andalucía,5011,Civilian (Sea Surface) : Leisure Craft- Motorized : Speedboat,140502,30,3,,,-4.8004695,37.27366,1,1.00272,
3265,273,Autovía de Andalucía,5014,Civilian (Sea Surface) : Merchant Ship : Dredge,140103,30,3,,,-2.4542845,37.0084125,1,1.00273,
3277,274,Autovía de Castilla,5020,MILCO : General : General-Confidence-Level 1,140101,36,3,,,-6.7773268,40.5879049,1,1.00274,
3289,275,Autovía de Castilla,5021,Sea Mine-General : Neutralized : Neutralized Mine-Rising,110904,36,3,,,-5.0053663,41.5136084,1,1.00275,
3301,276,Autovía del Mediterráneo,5110,Protection : CBRN Defense : Motorized,163700,10,3,71,,-2.5697842,36.8217133,1,1.00276,
3313,277,Autovía del Noroeste,5142,,,40,8,,,-7.0075976,42.7078673,1,1.00277,
3325,278,Autovía del Noroeste,5143,,,30,3,,,-4.6094264,40.9515383,1,1.00278,
3337,279,Autovía Ruta de la Plata,5219,Installation : Safe House,111700,20,3,,,-6.3516034,38.9426978,1,1.00279,
3349,280,Autovía Ruta de la Plata,5220,Installation : Law Enforcement : Federal Bureau of Investigation (FBI),112106,20,3,,,-5.7086072,40.9552579,1,1.0028,
3361,281,Blå vägen,5269,,110200,52,6,,,18.6816555,64.5931284,1,1.00281,
3373,282,Deanugeaidnu,5410,Sustainment : Quartermaster,163900,10,3,,,26.4553681,69.9378645,1,1.00282,
3385,283,Käsivarrentie,5708,Civilian Vehicle : Automobile,160100,15,3,98,,23.080734,68.2840096,1,1.00283,
3397,284,L'Aquitaine,5835,Incident : Explosion : Incendiary Explosion,110602,40,3,,,-0.5086163,44.8854262,1,1.00284,
3409,285,L'Aquitaine,5836,Incident : Explosion : Mine Explosion,110603,40,3,,,2.3222156,48.7430923,1,1.00285,
3421,286,L'Occitane,5861,,,40,6,,,1.4994349,44.9110951,1,1.00286,
3433,287,L'Occitane,5862,,,60,3,,,2.0403931,47.2192254,1,1.00287,
3445,288,L’Océane,5863,Effect : Infection,160100,60,3,,,1.9088307,48.5449619,1,1.00288,
3457,289,L’Océane,5865,,,36,3,,,-1.1930382,47.4012631,1,1.00289,
3469,290,La Languedocienne,5880,Movement and Maneuver : Reconnaissance/Cavalry/Scout,121300,10,3,,,4.7863187,44.1333038,1,1.0029,
3481,291,La Languedocienne,5881,Movement and Maneuver : Infantry,121100,10,3,,,2.9826606,42.8676814,1,1.00291,
3493,292,La Provençale,5894,Protection : Criminal Investigation Division,140300,10,3,96,,5.228036,43.5610303,1,1.00292,
3505,293,La Provençale,5895,Protection : CBRN Defense : Mechanized,140101,10,3,98,,7.5296073,43.7888599,1,1.00293,
3517,294,Norðurlandsvegur,6034,Infrastructure : Commercial : Industrial Site,120306,20,3,,,-20.2836413,65.6566267,1,1.00294,
3529,295,Norðurlandsvegur,6037,Infrastructure : Commercial : Hazardous Material Production,120304,20,3,,,-14.5965062,65.431574,1,1.00295,
3541,296,Sivas-Erzincan yolu,6245,Civilian (Sea Surface) : Leisure Craft- Sailing,140400,30,3,,,38.6736904,39.9615506,1,1.00296,
3553,297,Strada Statale 3 bis Tiberina,6319,Infrastructure : Banking- Finance- and Insurance : Financial Exchange,120206,20,3,,,12.5750947,42.5729464,1,1.00297,
3565,298,Strada Statale 3 bis Tiberina,6320,Sustainment : US Supply Class I,163700,10,3,,,12.2078057,44.3780312,1,1.00298,
3577,299,Süd Autobahn,6370,,110300,54,1,,,13.6415652,46.5342042,1,1.00299,
3589,300,Suðurlandsvegur,6385,,,15,4,,,-18.0392214,63.7949757,1,1.003,
3601,301,Trasa Bohaterów Bitwy Warszawskiej 1920 r.,6457,Infrastructure : Water Supply : Wastewater Treatment Facility,121409,20,3,,,19.5368175,51.6433124,1,1.00301,
3613,302,Trasa Bohaterów Bitwy Warszawskiej 1920 r.,6458,Infrastructure : Water Supply : Water Treatment,121411,20,3,,,17.0796939,51.172204,1,1.00302,
3625,303,Viitostie,6566,Weapon (Sea Subsurface) : Decoy,130300,35,1,,,28.6886875,64.7461014,1,1.00303,
3637,304,Волгоград — Сальск,6742,Military Combatant : Amphibious Warfare Ship : Assault Ship- General,120303,30,3,,,42.9670712,47.5060311,1,1.00304,
3649,305,КАД,6752,,110200,54,3,,,30.4920633,59.9858574,1,1.00305,
3661,306,КАД,6753,,110300,50,6,,,30.4877127,59.8539178,1,1.00306,
3673,307,Центральная кольцевая автомобильная дорога,6793,Military (Space) : Tethered Satellite,111700,5,3,,,36.9992468,55.6388957,1,1.00307,
3685,308,Augusta Highway,6868,Military Noncombatant : Service Craft/Yard : Tug- Harbor,130203,30,3,,,138.155309,-34.1650937,1,1.00308,
3697,309,Bamaga Road (Southern Bypass Road),6870,Fires : Mortar : Self-Propelled Wheeled,163900,10,3,96,,142.7685213,-13.080557,1,1.00309,
3709,310,Birdsville Developmental Road,6914,Sustainment : Ammunition,160400,10,3,,,139.3560248,-25.8971447,1,1.0031,
3721,311,Brand Highway,6957,Installation : Law Enforcement,112100,20,3,,,115.980679,-31.5684156,1,1.00311,
3733,312,Buntine Highway,6963,Military (Air) : Fixed-Wing : VSTOL,110114,1,3,,,128.8927532,-18.0451946,1,1.00312,
3745,313,Burke Developmental Road,7019,Military (Sea Subsurface),110000,35,4,,,140.4865463,-20.7018498,1,1.00313,
3757,314,Carnarvon Mullewa Road,7035,Sustainment : Material,161200,10,3,,,113.7672764,-24.8402499,1,1.00314,
3769,315,Carnarvon Mullewa Road,7037,,,35,4,,,116.0987843,-25.4376551,1,1.00315,
3781,316,David Carnegie Road,7075,MILCO : General : General-Confidence-Level 2,140102,36,3,,,124.4478946,-27.2224656,1,1.00316,
3793,317,Connie Sue Road,7076,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,4,,,125.9009519,-29.5661645,1,1.00317,
3805,318,Columbus Street,7089,Installation : Law Enforcement : Bureau of Alcohol-Tobacco-Firearms and Explosives (ATF) (Department of Justice),112101,20,3,,,143.4646257,-31.7170105,1,1.00318,
3817,319,Dhupuma Road,7132,Infection : APT : APT with Self Propagation,120102,60,3,,,133.9600736,-14.0997252,1,1.00319,
3829,320,Diamantina River Road,7138,,110300,52,4,,,141.1594932,-25.106303,1,1.0032,
3841,321,Diamantina Developmental Road,7139,Protection : Topographic,150400,10,3,98,,141.6184748,-25.3816244,1,1.00321,
3853,322,Duncan Road,7175,,,5,9,,,127.6700769,-18.2229332,1,1.00322,
3865,323,Fitzroy Developmental Road,7180,Military Combatant : Amphibious Warfare Ship : Command Ship,120301,30,3,,,148.5649385,-21.8711741,1,1.00323,
3877,324,Eyre Highway,7194,Military Combatant : Amphibious Warfare Ship : Assault- Non-specified,120302,30,3,,,127.6516351,-31.8931766,1,1.00324,
3889,325,Eyre Highway,7222,,110200,50,4,,,123.7829674,-32.4402488,1,1.00325,
3901,326,Eyre Highway,7224,Sea Mine-General : Exercise Mine-General,110800,36,3,,,134.5277418,-32.4045896,1,1.00326,
3913,327,Gibb River Road,7236,Fire Event : Residential Fire,140500,40,3,,,123.6646025,-17.3440779,1,1.00327,
3925,328,Gregory Developmental Road,7299,Weapon (Sea Subsurface) : Decoy,130300,35,4,,,144.5618684,-18.8782735,1,1.00328,
3937,329,Great Alpine Road,7351,NMLO-General : Non-Mine Mine-Like Object-Bottom,190100,36,3,,,147.834141,-37.7077403,1,1.00329,
3949,330,Great Central Road,7352,Sustainment : Postal,162700,10,3,,,124.4481766,-27.2222485,1,1.0033,
3961,331,Great Eastern Highway,7355,Fires : Meteorological,130600,10,3,,,116.7210956,-31.6360172,1,1.00331,
3973,332,Great Northern Highway,7358,Device Type : Web Server,140500,60,3,,,126.4653786,-18.7885299,1,1.00332,
3985,333,Great Northern Highway,7359,Weapon/Weapon System : Antitank Missile Launcher : Medium,111202,15,3,98,,122.5058287,-17.9193012,1,1.00333,
3997,334,Great Northern Highway,7361,Operation : Law Enforcement Operation : Police,131507,40,3,,,119.336164,-25.2028952,1,1.00334,
4009,335,Great Northern Highway,7363,Weapon/Weapon System : Rifle : Semiautomatic Rifle,110102,15,3,98,,116.0145269,-31.5363892,1,1.00335,
4021,336,Gunbarrel Highway,7375,Weapon/Weapon System : Howitzer : Heavy,110903,15,3,98,,122.9527348,-25.7931439,1,1.00336,
4033,337,Hungerford-Eulo Road,7428,Law Enforcement (Land Equipment) : DEA,170400,15,3,98,,145.914854,-30.0344851,1,1.00337,
4045,338,Hume Highway,7482,Operation : Emergency Medical Operation : Pharmacy,131305,40,3,,,145.2407245,-36.9080531,1,1.00338,
4057,339,Hume Highway,7483,Incident : Illegal Drug Operation : Trafficking,110501,40,3,,,150.022983,-34.6968682,1,1.00339,
4069,340,Kennedy Developmental Road,7504,Intelligence : Electronic Warfare : Intercept,162497,10,3,,,144.2010913,-20.841306,1,1.0034,
4081,341,Kennedy Developmental Road,7506,Engineer Equipment : Bridge Mounted on Utility Vehicle,130200,15,3,98,,142.9891895,-22.3722132,1,1.00341,
4093,342,Kitchener Terrace,7528,Infrastructure : Water Supply : Storage Tower,121407,20,3,,,134.2221107,-32.8053899,1,1.00342,
4105,343,Kidman Way,7558,Intelligence : Electronic Warfare : Intercept,150503,10,3,,,145.5351586,-33.4814135,1,1.00343,
4117,344,Landsborough Highway,7572,Other Equipment : Unit Deployment Shipments,201400,15,3,98,,143.0330082,-22.3900883,1,1.00344,
4129,345,Loch Lilly Road,7594,Installation : Law Enforcement : Drug Enforcement Administration (DEA),112104,20,3,,,138.9850907,-33.6781387,1,1.00345,
4141,346,Lincoln Highway,7632,Movement and Maneuver : Reconnaissance/Cavalry/Scout : Reconnaissance and Surveillance,121301,10,3,,,137.5234247,-33.0469283,1,1.00346,
4153,347,Lyell Highway,7638,Protection : Search and Rescue,141800,10,3,96,,147.0538319,-42.7775896,1,1.00347,
4165,348,Marlborough Sarina Road,7653,Sea Mine-General : Neutralized : Neutralized Mine-Bottom,110901,36,3,,,149.8819585,-22.8215964,1,1.00348,
4177,349,Mitchell Highway,7797,Protection : Criminal Investigation Division,163900,10,3,96,,145.706381,-28.0597989,1,1.00349,
4189,350,Nanutarra Road,7810,Weapon/Weapon System : Single Rocket Launcher : Medium,111502,15,3,98,,115.5188394,-22.504434,1,1.0035,
4201,351,Nat Buchanan Bridge,7813,Manual Track (Sea Subsurface),160000,35,6,,,145.0762249,-22.8506012,1,1.00351,
4213,352,Mount Magnet Leinster Road,7817,Infrastructure : Commercial : Pharmaceutical Manufacturer,120308,20,3,,,120.6945722,-27.9376122,1,1.00352,
4225,353,Myers Street,7899,Movement and Maneuver : Infantry : Amphibious,121101,10,3,,,143.9869645,-31.717877,1,1.00353,
4237,354,Oenpelli Road,7919,Echo Tracker Classifier (ETC) / Possible Contact (POSCON),140000,35,6,,,132.8166749,-12.6515696,1,1.00354,
4249,355,Old Charleville Road,7928,Movement and Maneuver : Observer,121200,10,3,,,144.310383,-26.6051773,1,1.00355,
4261,356,North West Coastal Highway,7991,Military (Air) : Fixed-Wing : Special Operations Forces,110126,1,3,,,114.028253,-23.8749457,1,1.00356,
4273,357,North West Coastal Highway,7993,Weapon/Weapon System : Antitank Rocket Launcher,111700,15,3,98,,114.6307893,-28.7194125,1,1.00357,
4285,358,Peninsula Developmental Road,8006,Military (Air) : Fixed-Wing : Personnel Recovery,110124,1,3,,,144.8579531,-15.8620212,1,1.00358,
4297,359,Pacific Motorway,8065,Weapon/Weapon System : Missile Launcher : Heavy,111003,15,3,98,,153.1172341,-30.2926708,1,1.00359,
4309,360,Pacific Motorway,8068,MILCO : Moored : Moored-Confidence-Level 4,140304,36,3,,,153.5491209,-28.6310378,1,1.0036,
4321,361,Pacific Highway,8079,Weapon/Weapon System : Flame Thrower,110400,15,3,98,,151.7390962,-32.7812476,1,1.00361,
4333,362,Pacific Highway,8080,Weapon/Weapon System : Grenade Launcher : Heavy,110303,15,3,98,,153.0860146,-30.3209684,1,1.00362,
4345,363,Port Keats Road,8093,Sea Mine-General : Neutralized,110900,36,3,,,129.5354742,-14.2572665,1,1.00363,
4357,364,Plenty Highway,8098,Effect : Service Outage,160800,60,3,,,136.2472114,-22.8201799,1,1.00364,
4369,365,Plenty Highway,8100,Command and Control : Liaison,110500,10,3,,,133.6997433,-23.1322498,1,1.00365,
4381,366,Princes Highway,8157,Echo Tracker Classifier (ETC) / Possible Contact (POSCON),140000,35,1,,,139.458735,-35.2737733,1,1.00366,
4393,367,Queen Street,8181,Device Type : Virtual Private Network (VPN),141200,60,3,,,142.0558755,-16.5319073,1,1.00367,
4405,368,Richmond Road,8182,Engineer Equipment : Mine Clearing Equipment : Mine Clearing Equipment on Tank Chassis,130902,15,3,98,,142.4641961,-18.2309168,1,1.00368,
4417,369,Quintin Street,8187,Sustainment : US Supply Class II,163800,10,3,,1.01E+19,148.7872797,-26.5698891,1,1.00369,
4429,370,Quilpie Windorah Road,8190,Military (Sea Subsurface) : Submarine,110100,35,4,,,144.2641732,-26.6141837,1,1.0037,
4441,371,Savage Street,8279,MILCO : Floating : Floating-Confidence-Level 3,140403,36,3,,,144.1998587,-20.8465036,1,1.00371,
4453,372,Sandover Highway,8280,Hazard Materials : Incident : Flammable Gas,150105,40,3,,,133.8356238,-22.9698343,1,1.00372,
4465,373,Silver City Highway,8294,Manual Track (Sea Surface),170000,30,3,,,141.6613136,-31.5392082,1,1.00373,
4477,374,Silver City Highway,8350,MILCO : Moored : Moored-Confidence-Level 3,140303,36,3,,,141.9100401,-34.0898786,1,1.00374,
4489,375,Sircom Street,8351,,,,9,,,141.0421566,-17.7249317,1,1.00375,
4501,376,South Coast Highway,8405,Infrastructure : Medical : Medical,120701,20,3,,,117.9146362,-34.929014,1,1.00376,
4513,377,Tablelands Highway,8428,Sustainment : US Supply Class VIII,164400,10,3,,,136.0688013,-18.8897846,1,1.00377,
4525,378,Tanami Road,8432,,,36,2,,,130.742201,-21.0591927,1,1.00378,
4537,379,Tanami Road,8433,Infection : NAPT : Other,120204,60,3,,,133.8633641,-23.5342736,1,1.00379,
4549,380,Taldora Road,8435,Command and Control : Signal : Radio Relay,111002,10,3,,,140.8748384,-18.1260429,1,1.0038,
4561,381,Stuart Highway,8502,Operation : Law Enforcement Operation : FBI,131506,40,3,,,134.1919407,-19.6380598,1,1.00381,
4573,382,Stuart Highway,8503,Civilian (Land Civilian) : Environmental Protection,110100,11,3,,,133.871956,-23.671786,1,1.00382,
4585,383,Stuart Highway,8504,Military (Space) : Biosatellite,111000,5,3,,,137.7529222,-32.4802569,1,1.00383,
4597,384,Thomson Developmental Road,8544,Infrastructure : Educational Facilities : School,120402,20,3,,,142.6901511,-25.3820459,1,1.00384,
4609,385,The Outback Highway,8551,Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked,120500,10,3,,,138.4210418,-31.8884946,1,1.00385,
4621,386,The Wool Track,8638,Sea Mine-General : Exercise Mine-General : Exercise Mine-Moored,110802,36,3,,,144.3012062,-32.9006584,1,1.00386,
4633,387,Waverley Street,8667,,110100,53,3,,,147.6011286,-22.6968847,1,1.00387,
4645,388,Webber Street,8669,Weapon/Weapon System : Antitank Rocket Launcher : Heavy,111703,15,3,98,,143.8215063,-27.9958229,1,1.00388,
4657,389,Victoria Highway,8747,Device Domain : Supervisory Control and Data Acquisition (SCADA),150400,60,3,,,129.0026934,-15.9817073,1,1.00389,
4669,390,Wills Developmental Road,8772,Civilian (Sea Surface) : Fishing Vessel : Dredger,140203,30,3,,,140.3430105,-19.2348961,1,1.0039,
4681,391,Winton Jundah Road,8775,Weapon/Weapon System : Single Rocket Launcher : Heavy,111503,15,3,98,,142.9562409,-24.8078236,1,1.00391,
4693,392,Wongawol Road,8778,Engineer Equipment : Ferry Transporter,131600,15,3,98,,120.224707,-26.5943885,1,1.00392,
4705,393,Wilson Street,8782,Command and Control : Radio Teletype Center,110900,10,3,,,121.0289202,-29.6915076,1,1.00393,
4717,394,Wentworth Street,8821,Protection : Fire Fighting/Fire Protection,163900,10,3,96,,142.414317,-32.3999973,1,1.00394,
