origin,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-846346.1647,3963522.785,2,2.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-871079.1722,3950051.018,3,3.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-897963.2948,3938764.354,4,4.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-925590.9149,3931258.716,5,5.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-951138.473,3917923.615,6,6.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-951273.794,3890543.398,7,7.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-969435.8594,3870531.727,8,8.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-992843.4881,3854559.848,9,9.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-1006022.379,3828110.465,10,10.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-1014555.175,3800342.827,11,11.00024,
24,,436,Sustainment : All Classes of Supply,160200,10,3,,,-1014555.175,3800342.827,12,12.00024,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1236492.643,1203000.613,1,1.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1216364.073,1216242.83,2,2.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1198391.176,1225067.239,3,3.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1179056.348,1212503.499,4,4.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1155901.768,1206521.142,5,5.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1132533.748,1207932.212,6,6.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1111031.531,1198091.481,7,7.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1090845.935,1196426.503,8,8.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1072588.917,1189098.446,9,9.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1058240.386,1173597.995,10,10.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1037007.503,1162850.996,11,11.00025,
25,,447,Civilian (Sea Surface) : Fishing Vessel : Drifter,140201,30,3,,,-1037007.503,1162850.996,12,12.00025,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1277204.218,1626417.981,1,1.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1301784.492,1637409.504,2,2.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1325081.01,1638197.192,3,3.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1352095.988,1630685.961,4,4.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1373304.926,1620704.956,5,5.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1394373.348,1605382.934,6,6.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1419482.055,1595179.282,7,7.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1444780.733,1583318.986,8,8.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1471639.375,1574297.942,9,9.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1497224.629,1562583.633,10,10.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1521355.491,1548480.402,11,11.00026,
26,,470,Intelligence : Direction Finding,162997,10,3,25,,-1521355.491,1548480.402,12,12.00026,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3986373.029,-548060.3151,1,1.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3987375.293,-525686.6915,2,2.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3979893.082,-504578.2379,3,3.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3981876.347,-483475.7705,4,4.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3980022.172,-467079.3592,5,5.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3984622.573,-442212.1048,6,6.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,3993979.955,-418386.0048,7,7.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,4012525.379,-401970.5796,8,8.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,4030049.71,-383528.6976,9,9.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,4052102.444,-381332.1107,10,10.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,4075814.499,-374618.3535,11,11.00027,
27,,559,NMLO-General : Non-Mine Mine-Like Object-Floating,190300,36,3,,,4075814.499,-374618.3535,12,12.00027,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3651423.88,-560550.5858,1,1.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3642898.889,-585334.8038,2,2.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3638923.811,-610634.4213,3,3.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3645715.113,-633690.0458,4,4.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3647132.467,-659297.9909,5,5.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3659331.37,-681464.4557,6,6.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3675667.531,-700986.4339,7,7.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3687778.078,-724192.2016,8,8.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3691497.467,-749505.6327,9,9.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3711161.252,-759381.5868,10,10.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3731266.237,-775034.5585,11,11.00028,
28,,600,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,1,,,3731266.237,-775034.5585,12,12.00028,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2935663.944,-1365740.803,1,1.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2914729.043,-1389204.386,2,2.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2880489.461,-1382339.974,3,3.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2846245.323,-1372629.759,4,4.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2828954.036,-1340201.999,5,5.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2796166.87,-1325615.634,6,6.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2763216.435,-1313494.834,7,7.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2728432.373,-1313973.721,8,8.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2716772.567,-1291140.616,9,9.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2701912.902,-1260893.086,10,10.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2673446.943,-1244128.591,11,11.00029,
29,,649,Engineer Equipment : Earthmover,130800,15,3,98,,2673446.943,-1244128.591,12,12.00029,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3742199.214,-1820327.809,1,1.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3732062.169,-1794766.104,2,2.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3717241.009,-1769559.473,3,3.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3703420.505,-1744053.832,4,4.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3689826.89,-1717651.843,5,5.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3664316.294,-1705090.979,6,6.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3644342.803,-1685884.13,7,7.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3626618.252,-1662019.482,8,8.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3613188.527,-1635487.861,9,9.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3601189.713,-1609589.869,10,10.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3581143.243,-1598698.378,11,11.0003,
30,,681,Movement and Maneuver : Sea Air Land (SEAL),121400,10,3,,,3581143.243,-1598698.378,12,12.0003,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4372976.492,-1702243.962,1,1.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4341776.195,-1723119.941,2,2.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4307216.428,-1742188.709,3,3.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4273725.699,-1755214.101,4,4.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4239811.775,-1754684.464,5,5.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4205177.24,-1766992.784,6,6.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4189995.553,-1786117.626,7,7.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4173971.053,-1811133.771,8,8.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4152675.046,-1838378.651,9,9.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4138153.841,-1867945.805,10,10.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4117245.599,-1902048.671,11,11.00031,
31,,696,Weapon/Weapon System : Recoilless Gun : Heavy,110803,15,3,98,,4117245.599,-1902048.671,12,12.00031,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3847988.252,-2408599.612,1,1.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3805650.882,-2367052.133,2,2.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3776895.364,-2314823.421,3,3.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3763704.952,-2259500.444,4,4.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3765059.682,-2206271.408,5,5.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3791726.848,-2161912.321,6,6.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3790545.987,-2109201.639,7,7.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3792532.071,-2064261.929,8,8.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3842353.892,-2060290.109,9,9.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3898358.339,-2053222.615,10,10.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3938040.989,-2016911.43,11,11.00032,
32,,730,Natural Event : Infestation : Microbial,170303,40,3,,,3938040.989,-2016911.43,12,12.00032,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1907096.384,-2604434.469,1,1.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1906944.722,-2628693.607,2,2.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1902861.382,-2653070.154,3,3.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1903510.392,-2676559.984,4,4.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1908996.566,-2700769.837,5,5.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1923780.745,-2720448.535,6,6.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1940328.669,-2739128.002,7,7.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1955719.804,-2758842.918,8,8.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1972758.532,-2776878.846,9,9.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1988387.076,-2796348.301,10,10.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1997763.248,-2818660.953,11,11.00033,
33,,742,Civilian (Sea Surface) : Merchant Ship : Hovercraft,140107,30,3,,,1997763.248,-2818660.953,12,12.00033,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,1998047.202,-2819274.542,1,1.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,1996999.294,-2845095.551,2,2.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,1994557.549,-2871247,3,3.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,1985175.905,-2895795.94,4,4.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,1990645.526,-2920695.628,5,5.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2001268.611,-2944113.504,6,6.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2011455.282,-2967718.711,7,7.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2017704.075,-2993187.418,8,8.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2021620.657,-3019089.778,9,9.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2025606.464,-3044977.391,10,10.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2020221.844,-3070262.383,11,11.00034,
34,,745,Fused Track (Sea Subsurface),150000,35,1,,,2020221.844,-3070262.383,12,12.00034,
35,,823,Protection : Military Police,141200,10,3,98,,3125341.38,-2986626.108,1,1.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3147589.232,-2969944.119,2,2.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3148620.795,-2940922.865,3,3.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3150129.731,-2910524.418,4,4.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3153806.167,-2880323.96,5,5.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3165325.458,-2852663.144,6,6.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3185435.93,-2830058.078,7,7.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3205293.411,-2807526.586,8,8.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3227336.876,-2787061.596,9,9.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3247634.691,-2764699.563,10,10.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3272093.319,-2747700.223,11,11.00035,
35,,823,Protection : Military Police,141200,10,3,98,,3272093.319,-2747700.223,12,12.00035,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3272041.89,-2747757.01,1,1.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3247590.263,-2764750.484,2,2.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3227306.903,-2787114.486,3,3.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3205265.707,-2807571.368,4,4.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3185411.022,-2830094.924,5,5.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3165317.017,-2852701.44,6,6.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3153829.97,-2880370.466,7,7.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3150153.498,-2910566.51,8,8.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3148650.903,-2940958.194,9,9.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3147601.163,-2969977.991,10,10.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3125360.338,-2986659.916,11,11.00036,
36,,824,Protection : Mine Clearing,141400,10,3,98,,3125360.338,-2986659.916,12,12.00036,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3933797.724,-2656967.849,1,1.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3921961.99,-2631138.554,2,2.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3913386.923,-2604135.596,3,3.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3907404.386,-2576318.916,4,4.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3907893.111,-2548368.105,5,5.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3912154.878,-2520858.008,6,6.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3907126.435,-2494570.53,7,7.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3905968.489,-2467161.156,8,8.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3891874.213,-2443386.374,9,9.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3868994.071,-2426723.313,10,10.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3848015.28,-2408716.529,11,11.00037,
37,,862,Protection : Search and Rescue,163900,10,3,96,,3848015.28,-2408716.529,12,12.00037,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2488520.166,-4004567.539,1,1.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2524728.373,-3999470.203,2,2.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2555618.507,-3995548.188,3,3.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2577041.263,-3975033.338,4,4.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2598209.969,-3949680.405,5,5.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2611168.835,-3923416.158,6,6.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2622926.936,-3894383.94,7,7.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2643792.354,-3863228.671,8,8.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2668526.227,-3834969.85,9,9.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2698032.114,-3813434.151,10,10.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2731942.396,-3800258.545,11,11.00038,
38,,946,Utility Vehicles : Semi-Trailer and Truck : Heavy,140603,15,3,98,,2731942.396,-3800258.545,12,12.00038,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3428752.716,-3480904.997,1,1.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3409149.382,-3470330.508,2,2.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3389659.911,-3459077.633,3,3.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3373875.642,-3445923.668,4,4.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3358106.497,-3429392.834,5,5.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3342737.374,-3411136.126,6,6.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3332826.498,-3389138.945,7,7.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3317440.169,-3373605.059,8,8.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3305583.469,-3352007.655,9,9.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3296821.455,-3329127.904,10,10.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3289540.813,-3306215.141,11,11.00039,
39,,990,Military Combatant : Unmanned Surface Water Vehicle (USV),120700,30,3,,,3289540.813,-3306215.141,12,12.00039,
