x,y,ITT,DATE_TIME,CARNO,TRACKLINE,TRACKNAME,DESTINATIONID,DEST_STATION,DESTSTATIONCODE,DESCRIPTION,DIRECTION,TRIP_DIRECTION
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.031252,38.99368,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Silver Spring- Track 2; ,137,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.068815,38.802259,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,43,1
-76.943928,38.969174,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,230,2
-76.9371,38.890256,357,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,,303,2
-77.107656,39.037061,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,339,2
-77.152563,38.8846,339,1.64696E+12,6,Silver,K2,64,Wiehle-Reston East,N06,,294,2
-77.237581,38.924791,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,143,1
-77.058751,38.879321,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,,142,2
-77.152552,39.095395,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,,164,1
-76.956427,38.965272,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Prince Georges Plaza- Track 1; Doors operating manually; Doors open right,90,1
-77.003204,38.951784,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Fort Totten Lower- Track 2; Doors operating manually; Doors open left,265,2
-77.003266,38.885022,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Capitol South- Track 1; ,88,1
-77.021985,38.904849,409,1.64696E+12,6,Yellow,E2,31,Huntington,C15,Mt Vernon Sq- Track 2; ,180,2
-77.032074,38.923709,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,356,1
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.028001,38.898332,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Metro Center Lower- Track 2; Doors operating manually; Doors open left,0,2
-77.039418,38.999825,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,329,1
-77.02817,38.898318,327,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Metro Center Lower- Track 1; Doors operating manually; Doors open left,180,1
-76.988389,38.845729,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Congress Heights- Track 1; motion;,329,1
-77.120737,38.800471,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,260,2
-77.211477,38.890448,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,53,1
-76.867677,38.893951,329,1.64696E+12,6,Silver,G1,51,Largo Town Center,G05,Morgan Blvd- Track 1; motion;,63,1
-77.070909,38.896032,470,1.64696E+12,6,Orange,C2,23,Vienna,K08,Rosslyn- Track 2; ,178,2
-77.023179,38.88047,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,,52,1
-77.017559,38.876405,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Waterfront- Track 2; Doors operating manually;,90,2
-77.084957,38.959407,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Friendship Heights- Track 2; Doors operating manually; Doors open left,338,2
-77.022798,38.898393,363,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Gallery Place Upper- Track 2; Doors operating manually; Doors open right,270,2
-77.003257,38.954726,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,343,1
-77.053508,38.927087,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Woodley Park Zoo/Adams Morgan- Track 2; ,336,2
-77.015951,38.885126,359,1.64696E+12,6,Blue,D2,16,Franconia-Springfield,J03,Federal Center SW- Track 2; motion;,270,2
-77.085734,38.96063,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,,158,1
-77.015938,38.885025,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Federal Center SW- Track 1; motion;,90,1
-77.047652,38.918669,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,,337,2
-77.059762,38.807512,402,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,228,2
-76.912793,38.827391,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,,129,2
-77.006853,38.898995,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Union Station- Track 1; ,15,1
-77.075435,38.804506,491,1.64696E+12,6,Non-revenue,C2,99,Alexandria Yard,C99,,274,2
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-77.103443,39.028167,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,Grosvenor-Strathmore- Track 1; ,162,1
-76.985581,38.881321,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Potomac Avenue- Track 2; Doors operating manually;,270,2
-76.911843,38.889379,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Capitol Heights- Track 1; Doors operating manually; Doors open left,99,1
-77.167957,38.766457,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Franconia-Springfield- Track 1; Doors open left,62,1
-77.332858,38.945454,308,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,289,2
-77.02817,38.898318,327,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Metro Center Lower- Track 1; Doors operating manually; Doors open left,180,1
-77.023179,38.88047,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,,52,1
-76.993814,38.927095,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,182,2
-77.122844,38.800175,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,260,2
-77.017559,38.876405,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Waterfront- Track 2; Doors operating manually;,90,2
-77.050573,38.857865,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Crystal City- Track 1; motion;,260,1
-76.871817,38.947991,319,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,New Carrollton- Track 1; ,42,1
-77.152563,38.8846,339,1.64696E+12,6,Silver,K2,64,Wiehle-Reston East,N06,,294,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.237581,38.924791,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,143,1
-77.068815,38.802259,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,43,1
-76.943928,38.969174,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,230,2
-77.050113,38.900644,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Foggy Bottom-GMU- Track 1; Doors operating manually; Doors open left,90,1
-77.070909,38.896032,470,1.64696E+12,6,Orange,C2,23,Vienna,K08,Rosslyn- Track 2; ,178,2
-77.084957,38.959407,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Friendship Heights- Track 2; Doors operating manually; Doors open left,338,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-76.938582,38.89111,357,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Benning Road- Track 2; ,307,2
-77.058751,38.879321,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,,142,2
-77.053594,39.061731,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Glenmont- Track 2; Doors open left,136,2
-77.107656,39.037061,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,339,2
-77.028001,38.898332,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Metro Center Lower- Track 2; Doors operating manually; Doors open left,0,2
-77.059762,38.807512,402,1.64696E+12,6,Yellow,C2,31,Huntington,C15,,228,2
-76.866432,38.894561,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,,244,2
-77.022798,38.898393,363,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Gallery Place Upper- Track 2; Doors operating manually; Doors open right,270,2
-77.227273,38.883694,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Dunn Loring-Merrifield- Track 2; motion;,247,2
-77.039418,38.999825,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,329,1
-77.017335,38.885127,359,1.64696E+12,6,Blue,D2,16,Franconia-Springfield,J03,Federal Center SW- Track 2; ,270,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.090445,38.88882,338,1.64696E+12,6,Silver,K1,51,Largo Town Center,G05,,65,1
-77.003266,38.885022,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Capitol South- Track 1; ,88,1
-77.003649,38.955709,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,343,1
-77.053508,38.927087,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Woodley Park Zoo/Adams Morgan- Track 2; ,336,2
-77.154126,39.099874,330,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,344,2
-76.867677,38.893951,329,1.64696E+12,6,Silver,G1,51,Largo Town Center,G05,Morgan Blvd- Track 1; ,63,1
-77.047652,38.918669,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,,337,2
-77.211477,38.890448,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,53,1
-77.044838,38.912,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,,156,1
-77.085089,38.959365,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Friendship Heights- Track 1; ,158,1
-77.031252,38.99368,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Silver Spring- Track 2; ,137,2
-76.956427,38.965272,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Prince Georges Plaza- Track 1; Doors operating manually;,90,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; ,129,2
-77.152552,39.095395,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,,164,1
-77.015938,38.885025,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Federal Center SW- Track 1; motion;,90,1
-76.988389,38.845729,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Congress Heights- Track 1; motion;,329,1
-77.003204,38.951784,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Fort Totten Lower- Track 2; Doors operating manually; Doors open left,265,2
-77.032074,38.923709,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,356,1
-77.006853,38.898995,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Union Station- Track 1; ,15,1
-76.985581,38.881321,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Potomac Avenue- Track 2; Doors operating manually;,270,2
-77.167957,38.766457,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Franconia-Springfield- Track 1; Doors open left,62,1
-76.911843,38.889379,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Capitol Heights- Track 1; Doors operating manually; Doors open left,99,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-77.103443,39.028167,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,Grosvenor-Strathmore- Track 1; ,162,1
-76.994128,38.925519,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,195,2
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-77.050113,38.900644,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Foggy Bottom-GMU- Track 1; Doors operating manually;,90,1
-77.154126,39.099874,330,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,344,2
-77.124595,38.799968,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,262,2
-77.075435,38.804506,491,1.64696E+12,6,Non-revenue,C2,99,Alexandria Yard,C99,,274,2
-77.02817,38.898318,327,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Metro Center Lower- Track 1; Doors operating manually;,180,1
-76.866432,38.894561,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,,244,2
-77.023179,38.88047,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,,52,1
-76.871817,38.947991,319,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,New Carrollton- Track 1; ,42,1
-77.154601,38.885292,339,1.64696E+12,6,Silver,K2,64,Wiehle-Reston East,N06,,294,2
-77.335148,38.946161,308,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,293,2
-77.236127,38.923239,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,145,1
-77.108818,39.039396,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,339,2
-77.070909,38.896032,470,1.64696E+12,6,Orange,C2,23,Vienna,K08,Rosslyn- Track 2; motion;,178,2
-77.084957,38.959407,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Friendship Heights- Track 2; Doors operating manually; Doors open left,338,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.229084,38.883078,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Dunn Loring-Merrifield- Track 2; ,245,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.057241,38.877822,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,,142,2
-76.938582,38.89111,357,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Benning Road- Track 2; motion;,307,2
-77.022798,38.898393,363,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Gallery Place Upper- Track 2; Doors operating manually; Doors open right,270,2
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.050573,38.857865,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Crystal City- Track 1; Doors operating manually; Doors open right,260,1
-77.01515,38.876409,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Waterfront- Track 2; ,90,2
-77.053594,39.061731,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Glenmont- Track 2; Doors open left,136,2
-77.090445,38.88882,338,1.64696E+12,6,Silver,K1,51,Largo Town Center,G05,,65,1
-77.067381,38.803441,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,44,1
-76.947291,38.96697,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,230,2
-77.044838,38.912,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,,156,1
-77.003204,38.951784,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Fort Totten Lower- Track 2; Doors operating manually; Doors open left,265,2
-76.867677,38.893951,329,1.64696E+12,6,Silver,G1,51,Largo Town Center,G05,Morgan Blvd- Track 1; Doors operating manually; Doors open left,63,1
-77.061019,38.806652,402,1.64696E+12,6,Yellow,C2,31,Huntington,C15,King Street-Old Town- Track 2; ,229,2
-77.003266,38.885022,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Capitol South- Track 1; ,88,1
-77.047652,38.918669,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,,337,2
-77.028001,38.898332,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Metro Center Lower- Track 2; Doors operating manually; Doors open left,0,2
-77.03986,39.000788,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,350,1
-77.004155,38.956976,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,343,1
-77.031252,38.99368,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Silver Spring- Track 2; motion;,137,2
-77.017335,38.885127,359,1.64696E+12,6,Blue,D2,16,Franconia-Springfield,J03,Federal Center SW- Track 2; ,270,2
-76.956427,38.965272,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Prince Georges Plaza- Track 1; motion; Doors operating manually;,90,1
-77.209058,38.891844,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,53,1
-77.054409,38.928637,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,336,2
-77.151694,39.093031,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,,164,1
-77.085089,38.959365,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Friendship Heights- Track 1; ,158,1
-77.032196,38.924924,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,356,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; motion;,129,2
-77.015938,38.885025,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Federal Center SW- Track 1; motion;,90,1
-76.988389,38.845729,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Congress Heights- Track 1; motion;,329,1
-77.006853,38.898995,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Union Station- Track 1; ,15,1
-76.985581,38.881321,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Potomac Avenue- Track 2; Doors operating manually;,270,2
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-77.075435,38.804506,491,1.64696E+12,6,Non-revenue,C2,99,Alexandria Yard,C99,,274,2
-77.335148,38.946161,308,1.64696E+12,6,Silver,N2,64,Wiehle-Reston East,N06,,293,2
-77.103443,39.028167,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,Grosvenor-Strathmore- Track 1; ,162,1
-77.053594,39.061731,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Glenmont- Track 2; Doors open left,136,2
-77.050113,38.900644,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Foggy Bottom-GMU- Track 1; Doors operating manually;,90,1
-77.229084,38.883078,417,1.64696E+12,6,Orange,K2,23,Vienna,K08,Dunn Loring-Merrifield- Track 2; ,245,2
-76.86774,38.89405,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,Morgan Blvd- Track 2; ,243,2
-76.871817,38.947991,319,1.64696E+12,6,Orange,D1,20,New Carrollton,D13,New Carrollton- Track 1; ,42,1
-77.050573,38.857865,317,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Crystal City- Track 1; Doors operating manually; Doors open right,260,1
-76.911843,38.889379,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Capitol Heights- Track 1; Doors operating manually;,99,1
-77.167957,38.766457,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Franconia-Springfield- Track 1; Doors open left,62,1
-77.088823,38.889422,338,1.64696E+12,6,Silver,K1,51,Largo Town Center,G05,,64,1
-77.039954,39.002184,348,1.64696E+12,6,Red,B1,13,Glenmont,B11,,358,1
-77.01515,38.876409,337,1.64696E+12,6,Green,F2,43,Branch Ave.,F11,Waterfront- Track 2; ,90,2
-77.108818,39.039396,342,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,339,2
-77.15542,38.88557,339,1.64696E+12,6,Silver,K2,64,Wiehle-Reston East,N06,,294,2
-77.070909,38.896032,470,1.64696E+12,6,Orange,C2,23,Vienna,K08,Rosslyn- Track 2; motion;,178,2
-77.236127,38.923239,345,1.64696E+12,6,Silver,N1,51,Largo Town Center,G05,,145,1
-77.021797,38.882079,325,1.64696E+12,6,Yellow,F1,24,Greenbelt,E10,,9,1
-77.155033,39.102373,330,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,344,2
-77.053501,39.061802,343,1.64696E+12,6,Red,B1,13,Glenmont,B11,Glenmont- Track 1; ,316,1
-77.055433,38.876042,350,1.64696E+12,6,Blue,C2,16,Franconia-Springfield,J03,,140,2
-77.188895,38.900795,353,1.64696E+12,6,Non-revenue,K3,95,West Falls Church Pocket,K06,West Falls Church-VT/UVA- ,88,1
-77.003266,38.885022,472,1.64696E+12,0,Orange,D1,20,New Carrollton,D13,Capitol South- Track 1; ,88,1
-77.028001,38.898332,349,1.64696E+12,6,Silver,C2,64,Wiehle-Reston East,N06,Metro Center Lower- Track 2; Doors operating manually; Doors open left,0,2
-77.084957,38.959407,346,1.64696E+12,6,Red,A2,12,Shady Grove,A15,Friendship Heights- Track 2; Doors operating manually; Doors open left,338,2
-77.054409,38.928637,354,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,336,2
-77.021981,38.902505,409,1.64696E+12,6,Yellow,F2,31,Huntington,C15,,180,2
-77.047652,38.918669,414,1.64696E+12,4,Non-revenue,A2,87,Shady Grove Yard,A99,,337,2
-76.867677,38.893951,329,1.64696E+12,6,Silver,G1,51,Largo Town Center,G05,Morgan Blvd- Track 1; Doors operating manually; Doors open left,63,1
-77.207006,38.893028,358,1.64696E+12,6,Orange,K1,20,New Carrollton,D13,,53,1
-77.017335,38.885127,359,1.64696E+12,6,Blue,D2,16,Franconia-Springfield,J03,Federal Center SW- Track 2; ,270,2
-77.061019,38.806652,402,1.64696E+12,6,Yellow,C2,31,Huntington,C15,King Street-Old Town- Track 2; ,229,2
-77.067381,38.803441,398,1.64696E+12,6,Yellow,C1,24,Greenbelt,E10,,44,1
-77.003204,38.951784,397,1.64696E+12,6,Green,E2,43,Branch Ave.,F11,Fort Totten Lower- Track 2; Doors operating manually;,265,2
-77.151694,39.093031,369,1.64696E+12,6,Red,A1,13,Glenmont,B11,,164,1
-76.938582,38.89111,357,1.64696E+12,6,Silver,G2,64,Wiehle-Reston East,N06,Benning Road- Track 2; motion;,307,2
-77.004155,38.956976,355,1.64696E+12,6,Red,B1,13,Glenmont,B11,,343,1
-77.022798,38.898393,363,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Gallery Place Upper- Track 2; Doors operating manually; Doors open right,270,2
-77.125982,38.799809,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,260,2
-77.02817,38.898318,327,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Metro Center Lower- Track 1; ,180,1
-76.954765,38.965264,421,1.64696E+12,6,Yellow,E1,24,Greenbelt,E10,Prince Georges Plaza- Track 1; ,90,1
-76.947291,38.96697,416,1.64696E+12,6,Yellow,E2,31,Huntington,C15,,230,2
-77.085089,38.959365,366,1.64696E+12,0,Red,A1,13,Glenmont,B11,Friendship Heights- Track 1; ,158,1
-76.910459,39.012014,401,1.64696E+12,0,Green,E2,44,Greenbelt,E10,Greenbelt- Track 2; ,35,1
-77.03231,38.926056,407,1.64696E+12,6,Green,E1,44,Greenbelt,E10,,356,1
-76.988389,38.845729,415,1.64696E+12,6,Green,F1,44,Greenbelt,E10,Congress Heights- Track 1; ,329,1
-77.006853,38.898995,424,1.64696E+12,0,Red,B1,13,Glenmont,B11,Union Station- Track 1; ,15,1
-77.031252,38.99368,368,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Silver Spring- Track 2; motion;,137,2
-77.015938,38.885025,410,1.64696E+12,6,Silver,D1,51,Largo Town Center,G05,Federal Center SW- Track 1; motion;,90,1
-77.044396,38.911239,364,1.64696E+12,6,Red,A1,13,Glenmont,B11,,156,1
-76.911779,38.826759,420,1.64696E+12,6,Green,F1,43,Branch Ave.,F11,Branch Avenue- Track 1; motion;,129,2
-76.987787,38.881384,474,1.64696E+12,6,Orange,D2,23,Vienna,K08,Potomac Avenue- Track 2; ,284,2
-76.912873,38.827311,489,1.64696E+12,6,Non-revenue,F2,92,Greenbelt Yard,E99,Branch Avenue- Track 2; ,309,1
-76.871923,38.948066,310,1.64696E+12,0,Non-revenue,D2,74,New Carrollton Yard,D99,New Carrollton- Track 2; ,42,1
-76.911843,38.889379,251,1.64696E+12,6,Blue,G1,72,Largo Town Center,G05,Capitol Heights- Track 1; Doors operating manually;,99,1
-76.86774,38.89405,428,1.64696E+12,6,Blue,G2,16,Franconia-Springfield,J03,Morgan Blvd- Track 2; motion;,243,2
-77.103443,39.028167,322,1.64696E+12,0,Red,A1,13,Glenmont,B11,Grosvenor-Strathmore- Track 1; ,162,1
-77.155033,39.102373,330,1.64696E+12,6,Red,A2,12,Shady Grove,A15,,344,2
-77.028174,38.896575,327,1.64696E+12,6,Blue,C1,72,Largo Town Center,G05,Metro Center Lower- Track 1; ,180,1
-76.994809,38.923838,323,1.64696E+12,6,Red,B2,12,Shady Grove,A15,,198,2
-77.167957,38.766457,318,1.64696E+12,6,Blue,J1,72,Largo Town Center,G05,Franconia-Springfield- Track 1; Doors open left,62,1
-77.125982,38.799809,328,1.64696E+12,6,Blue,J2,16,Franconia-Springfield,J03,,260,2
-77.053594,39.061731,335,1.64696E+12,6,Red,B2,12,Shady Grove,A15,Glenmont- Track 2; Doors open left,136,2
-77.15692,38.886079,339,1.64696E+12,6,Silver,K2,64,Wiehle-Reston East,N06,East Falls Church- Track 2; ,294,2
-77.048576,38.900645,316,1.64696E+12,6,Orange,C1,20,New Carrollton,D13,Foggy Bottom-GMU- Track 1; ,90,1
