trackField,sequence,time,message,long,lat
NE466,1,1:00:01 AM,Position 1 for NE466.,9,16
NE467,1,1:00:01 AM,Position 1 for NE467.,9,17
NE468,1,1:00:01 AM,Position 1 for NE468.,9,18
NE469,1,1:00:01 AM,Position 1 for NE469.,9,19
NE470,1,1:00:01 AM,Position 1 for NE470.,9,20
NE471,1,1:00:01 AM,Position 1 for NE471.,9,21
NE472,1,1:00:01 AM,Position 1 for NE472.,9,22
NE473,1,1:00:01 AM,Position 1 for NE473.,9,23
NE474,1,1:00:01 AM,Position 1 for NE474.,9,24
NE475,1,1:00:01 AM,Position 1 for NE475.,9,25
NE476,1,1:00:01 AM,Position 1 for NE476.,9,26
NE477,1,1:00:01 AM,Position 1 for NE477.,9,27
NE478,1,1:00:01 AM,Position 1 for NE478.,9,28
NE479,1,1:00:01 AM,Position 1 for NE479.,9,29
NE480,1,1:00:01 AM,Position 1 for NE480.,9,30
NE481,1,1:00:01 AM,Position 1 for NE481.,9,31
NE482,1,1:00:01 AM,Position 1 for NE482.,9,32
NE483,1,1:00:01 AM,Position 1 for NE483.,9,33
NE484,1,1:00:01 AM,Position 1 for NE484.,9,34
NE485,1,1:00:01 AM,Position 1 for NE485.,9,35
NE486,1,1:00:01 AM,Position 1 for NE486.,9,36
NE487,1,1:00:01 AM,Position 1 for NE487.,9,37
NE488,1,1:00:01 AM,Position 1 for NE488.,9,38
NE489,1,1:00:01 AM,Position 1 for NE489.,9,39
NE490,1,1:00:01 AM,Position 1 for NE490.,9,40
NE491,1,1:00:01 AM,Position 1 for NE491.,9,41
NE492,1,1:00:01 AM,Position 1 for NE492.,9,42
NE493,1,1:00:01 AM,Position 1 for NE493.,9,43
NE494,1,1:00:01 AM,Position 1 for NE494.,9,44
NE495,1,1:00:01 AM,Position 1 for NE495.,9,45
NE496,1,1:00:01 AM,Position 1 for NE496.,9,46
NE497,1,1:00:01 AM,Position 1 for NE497.,9,47
NE498,1,1:00:01 AM,Position 1 for NE498.,9,48
NE499,1,1:00:01 AM,Position 1 for NE499.,9,49
NE500,1,1:00:01 AM,Position 1 for NE500.,9,50
NE501,1,1:00:01 AM,Position 1 for NE501.,10,1
NE502,1,1:00:01 AM,Position 1 for NE502.,10,2
NE503,1,1:00:01 AM,Position 1 for NE503.,10,3
NE504,1,1:00:01 AM,Position 1 for NE504.,10,4
NE505,1,1:00:01 AM,Position 1 for NE505.,10,5
NE506,1,1:00:01 AM,Position 1 for NE506.,10,6
NE507,1,1:00:01 AM,Position 1 for NE507.,10,7
NE508,1,1:00:01 AM,Position 1 for NE508.,10,8
NE509,1,1:00:01 AM,Position 1 for NE509.,10,9
NE510,1,1:00:01 AM,Position 1 for NE510.,10,10
NE511,1,1:00:01 AM,Position 1 for NE511.,10,11
NE512,1,1:00:01 AM,Position 1 for NE512.,10,12
NE513,1,1:00:01 AM,Position 1 for NE513.,10,13
NE514,1,1:00:01 AM,Position 1 for NE514.,10,14
NE515,1,1:00:01 AM,Position 1 for NE515.,10,15
NE516,1,1:00:01 AM,Position 1 for NE516.,10,16
NE517,1,1:00:01 AM,Position 1 for NE517.,10,17
NE518,1,1:00:01 AM,Position 1 for NE518.,10,18
NE519,1,1:00:01 AM,Position 1 for NE519.,10,19
NE520,1,1:00:01 AM,Position 1 for NE520.,10,20
NE521,1,1:00:01 AM,Position 1 for NE521.,10,21
NE522,1,1:00:01 AM,Position 1 for NE522.,10,22
NE523,1,1:00:01 AM,Position 1 for NE523.,10,23
NE524,1,1:00:01 AM,Position 1 for NE524.,10,24
NE525,1,1:00:01 AM,Position 1 for NE525.,10,25
NE526,1,1:00:01 AM,Position 1 for NE526.,10,26
NE527,1,1:00:01 AM,Position 1 for NE527.,10,27
NE528,1,1:00:01 AM,Position 1 for NE528.,10,28
NE529,1,1:00:01 AM,Position 1 for NE529.,10,29
NE530,1,1:00:01 AM,Position 1 for NE530.,10,30
NE531,1,1:00:01 AM,Position 1 for NE531.,10,31
NE532,1,1:00:01 AM,Position 1 for NE532.,10,32
NE533,1,1:00:01 AM,Position 1 for NE533.,10,33
NE534,1,1:00:01 AM,Position 1 for NE534.,10,34
NE535,1,1:00:01 AM,Position 1 for NE535.,10,35
NE536,1,1:00:01 AM,Position 1 for NE536.,10,36
NE537,1,1:00:01 AM,Position 1 for NE537.,10,37
NE538,1,1:00:01 AM,Position 1 for NE538.,10,38
NE539,1,1:00:01 AM,Position 1 for NE539.,10,39
NE540,1,1:00:01 AM,Position 1 for NE540.,10,40
NE541,1,1:00:01 AM,Position 1 for NE541.,10,41
NE542,1,1:00:01 AM,Position 1 for NE542.,10,42
NE543,1,1:00:01 AM,Position 1 for NE543.,10,43
NE544,1,1:00:01 AM,Position 1 for NE544.,10,44
NE545,1,1:00:01 AM,Position 1 for NE545.,10,45
NE546,1,1:00:01 AM,Position 1 for NE546.,10,46
NE547,1,1:00:01 AM,Position 1 for NE547.,10,47
NE548,1,1:00:01 AM,Position 1 for NE548.,10,48
NE549,1,1:00:01 AM,Position 1 for NE549.,10,49
NE550,1,1:00:01 AM,Position 1 for NE550.,10,50
NE551,1,1:00:01 AM,Position 1 for NE551.,11,1
NE552,1,1:00:01 AM,Position 1 for NE552.,11,2
NE553,1,1:00:01 AM,Position 1 for NE553.,11,3
NE554,1,1:00:01 AM,Position 1 for NE554.,11,4
NE555,1,1:00:01 AM,Position 1 for NE555.,11,5
NE556,1,1:00:01 AM,Position 1 for NE556.,11,6
NE557,1,1:00:01 AM,Position 1 for NE557.,11,7
NE558,1,1:00:01 AM,Position 1 for NE558.,11,8
NE559,1,1:00:01 AM,Position 1 for NE559.,11,9
NE560,1,1:00:01 AM,Position 1 for NE560.,11,10
NE561,1,1:00:01 AM,Position 1 for NE561.,11,11
NE562,1,1:00:01 AM,Position 1 for NE562.,11,12
NE563,1,1:00:01 AM,Position 1 for NE563.,11,13
NE564,1,1:00:01 AM,Position 1 for NE564.,11,14
NE565,1,1:00:01 AM,Position 1 for NE565.,11,15
NE566,1,1:00:01 AM,Position 1 for NE566.,11,16
NE567,1,1:00:01 AM,Position 1 for NE567.,11,17
NE568,1,1:00:01 AM,Position 1 for NE568.,11,18
NE569,1,1:00:01 AM,Position 1 for NE569.,11,19
NE570,1,1:00:01 AM,Position 1 for NE570.,11,20
NE571,1,1:00:01 AM,Position 1 for NE571.,11,21
NE572,1,1:00:01 AM,Position 1 for NE572.,11,22
NE573,1,1:00:01 AM,Position 1 for NE573.,11,23
NE574,1,1:00:01 AM,Position 1 for NE574.,11,24
NE575,1,1:00:01 AM,Position 1 for NE575.,11,25
NE576,1,1:00:01 AM,Position 1 for NE576.,11,26
NE577,1,1:00:01 AM,Position 1 for NE577.,11,27
NE578,1,1:00:01 AM,Position 1 for NE578.,11,28
NE579,1,1:00:01 AM,Position 1 for NE579.,11,29
NE580,1,1:00:01 AM,Position 1 for NE580.,11,30
NE581,1,1:00:01 AM,Position 1 for NE581.,11,31
NE582,1,1:00:01 AM,Position 1 for NE582.,11,32
NE583,1,1:00:01 AM,Position 1 for NE583.,11,33
NE584,1,1:00:01 AM,Position 1 for NE584.,11,34
NE585,1,1:00:01 AM,Position 1 for NE585.,11,35
NE586,1,1:00:01 AM,Position 1 for NE586.,11,36
NE587,1,1:00:01 AM,Position 1 for NE587.,11,37
NE588,1,1:00:01 AM,Position 1 for NE588.,11,38
NE589,1,1:00:01 AM,Position 1 for NE589.,11,39
NE590,1,1:00:01 AM,Position 1 for NE590.,11,40
NE591,1,1:00:01 AM,Position 1 for NE591.,11,41
NE592,1,1:00:01 AM,Position 1 for NE592.,11,42
NE593,1,1:00:01 AM,Position 1 for NE593.,11,43
NE594,1,1:00:01 AM,Position 1 for NE594.,11,44
NE595,1,1:00:01 AM,Position 1 for NE595.,11,45
NE596,1,1:00:01 AM,Position 1 for NE596.,11,46
NE597,1,1:00:01 AM,Position 1 for NE597.,11,47
NE598,1,1:00:01 AM,Position 1 for NE598.,11,48
NE599,1,1:00:01 AM,Position 1 for NE599.,11,49
NE600,1,1:00:01 AM,Position 1 for NE600.,11,50
NE601,1,1:00:01 AM,Position 1 for NE601.,12,1
NE602,1,1:00:01 AM,Position 1 for NE602.,12,2
NE603,1,1:00:01 AM,Position 1 for NE603.,12,3
NE604,1,1:00:01 AM,Position 1 for NE604.,12,4
NE605,1,1:00:01 AM,Position 1 for NE605.,12,5
NE606,1,1:00:01 AM,Position 1 for NE606.,12,6
NE607,1,1:00:01 AM,Position 1 for NE607.,12,7
NE608,1,1:00:01 AM,Position 1 for NE608.,12,8
NE609,1,1:00:01 AM,Position 1 for NE609.,12,9
NE610,1,1:00:01 AM,Position 1 for NE610.,12,10
NE611,1,1:00:01 AM,Position 1 for NE611.,12,11
NE612,1,1:00:01 AM,Position 1 for NE612.,12,12
NE613,1,1:00:01 AM,Position 1 for NE613.,12,13
NE614,1,1:00:01 AM,Position 1 for NE614.,12,14
NE615,1,1:00:01 AM,Position 1 for NE615.,12,15
NE616,1,1:00:01 AM,Position 1 for NE616.,12,16
NE617,1,1:00:01 AM,Position 1 for NE617.,12,17
NE618,1,1:00:01 AM,Position 1 for NE618.,12,18
NE619,1,1:00:01 AM,Position 1 for NE619.,12,19
NE620,1,1:00:01 AM,Position 1 for NE620.,12,20
NE621,1,1:00:01 AM,Position 1 for NE621.,12,21
NE622,1,1:00:01 AM,Position 1 for NE622.,12,22
NE623,1,1:00:01 AM,Position 1 for NE623.,12,23
NE624,1,1:00:01 AM,Position 1 for NE624.,12,24
NE625,1,1:00:01 AM,Position 1 for NE625.,12,25
NE626,1,1:00:01 AM,Position 1 for NE626.,12,26
NE627,1,1:00:01 AM,Position 1 for NE627.,12,27
NE628,1,1:00:01 AM,Position 1 for NE628.,12,28
NE629,1,1:00:01 AM,Position 1 for NE629.,12,29
NE630,1,1:00:01 AM,Position 1 for NE630.,12,30
NE631,1,1:00:01 AM,Position 1 for NE631.,12,31
NE632,1,1:00:01 AM,Position 1 for NE632.,12,32
NE633,1,1:00:01 AM,Position 1 for NE633.,12,33
NE634,1,1:00:01 AM,Position 1 for NE634.,12,34
NE635,1,1:00:01 AM,Position 1 for NE635.,12,35
NE636,1,1:00:01 AM,Position 1 for NE636.,12,36
NE637,1,1:00:01 AM,Position 1 for NE637.,12,37
NE638,1,1:00:01 AM,Position 1 for NE638.,12,38
NE639,1,1:00:01 AM,Position 1 for NE639.,12,39
NE640,1,1:00:01 AM,Position 1 for NE640.,12,40
NE641,1,1:00:01 AM,Position 1 for NE641.,12,41
NE642,1,1:00:01 AM,Position 1 for NE642.,12,42
NE643,1,1:00:01 AM,Position 1 for NE643.,12,43
NE644,1,1:00:01 AM,Position 1 for NE644.,12,44
NE645,1,1:00:01 AM,Position 1 for NE645.,12,45
NE646,1,1:00:01 AM,Position 1 for NE646.,12,46
NE647,1,1:00:01 AM,Position 1 for NE647.,12,47
NE648,1,1:00:01 AM,Position 1 for NE648.,12,48
NE649,1,1:00:01 AM,Position 1 for NE649.,12,49
NE650,1,1:00:01 AM,Position 1 for NE650.,12,50
NE651,1,1:00:01 AM,Position 1 for NE651.,13,1
NE652,1,1:00:01 AM,Position 1 for NE652.,13,2
NE653,1,1:00:01 AM,Position 1 for NE653.,13,3
NE654,1,1:00:01 AM,Position 1 for NE654.,13,4
NE655,1,1:00:01 AM,Position 1 for NE655.,13,5
NE656,1,1:00:01 AM,Position 1 for NE656.,13,6
NE657,1,1:00:01 AM,Position 1 for NE657.,13,7
NE658,1,1:00:01 AM,Position 1 for NE658.,13,8
NE659,1,1:00:01 AM,Position 1 for NE659.,13,9
NE660,1,1:00:01 AM,Position 1 for NE660.,13,10
NE661,1,1:00:01 AM,Position 1 for NE661.,13,11
NE662,1,1:00:01 AM,Position 1 for NE662.,13,12
NE663,1,1:00:01 AM,Position 1 for NE663.,13,13
NE664,1,1:00:01 AM,Position 1 for NE664.,13,14
NE665,1,1:00:01 AM,Position 1 for NE665.,13,15
NE666,1,1:00:01 AM,Position 1 for NE666.,13,16
NE667,1,1:00:01 AM,Position 1 for NE667.,13,17
NE668,1,1:00:01 AM,Position 1 for NE668.,13,18
NE669,1,1:00:01 AM,Position 1 for NE669.,13,19
NE670,1,1:00:01 AM,Position 1 for NE670.,13,20
NE671,1,1:00:01 AM,Position 1 for NE671.,13,21
NE672,1,1:00:01 AM,Position 1 for NE672.,13,22
NE673,1,1:00:01 AM,Position 1 for NE673.,13,23
NE674,1,1:00:01 AM,Position 1 for NE674.,13,24
NE675,1,1:00:01 AM,Position 1 for NE675.,13,25
NE676,1,1:00:01 AM,Position 1 for NE676.,13,26
NE677,1,1:00:01 AM,Position 1 for NE677.,13,27
NE678,1,1:00:01 AM,Position 1 for NE678.,13,28
NE679,1,1:00:01 AM,Position 1 for NE679.,13,29
NE680,1,1:00:01 AM,Position 1 for NE680.,13,30
NE681,1,1:00:01 AM,Position 1 for NE681.,13,31
NE682,1,1:00:01 AM,Position 1 for NE682.,13,32
NE683,1,1:00:01 AM,Position 1 for NE683.,13,33
NE684,1,1:00:01 AM,Position 1 for NE684.,13,34
NE685,1,1:00:01 AM,Position 1 for NE685.,13,35
NE686,1,1:00:01 AM,Position 1 for NE686.,13,36
NE687,1,1:00:01 AM,Position 1 for NE687.,13,37
NE688,1,1:00:01 AM,Position 1 for NE688.,13,38
NE689,1,1:00:01 AM,Position 1 for NE689.,13,39
NE690,1,1:00:01 AM,Position 1 for NE690.,13,40
NE691,1,1:00:01 AM,Position 1 for NE691.,13,41
NE692,1,1:00:01 AM,Position 1 for NE692.,13,42
NE693,1,1:00:01 AM,Position 1 for NE693.,13,43
NE694,1,1:00:01 AM,Position 1 for NE694.,13,44
NE695,1,1:00:01 AM,Position 1 for NE695.,13,45
NE696,1,1:00:01 AM,Position 1 for NE696.,13,46
NE697,1,1:00:01 AM,Position 1 for NE697.,13,47
NE698,1,1:00:01 AM,Position 1 for NE698.,13,48
NE699,1,1:00:01 AM,Position 1 for NE699.,13,49
NE700,1,1:00:01 AM,Position 1 for NE700.,13,50
NE701,1,1:00:01 AM,Position 1 for NE701.,14,1
NE702,1,1:00:01 AM,Position 1 for NE702.,14,2
NE703,1,1:00:01 AM,Position 1 for NE703.,14,3
NE704,1,1:00:01 AM,Position 1 for NE704.,14,4
NE705,1,1:00:01 AM,Position 1 for NE705.,14,5
NE706,1,1:00:01 AM,Position 1 for NE706.,14,6
NE707,1,1:00:01 AM,Position 1 for NE707.,14,7
NE708,1,1:00:01 AM,Position 1 for NE708.,14,8
NE709,1,1:00:01 AM,Position 1 for NE709.,14,9
NE710,1,1:00:01 AM,Position 1 for NE710.,14,10
NE711,1,1:00:01 AM,Position 1 for NE711.,14,11
NE712,1,1:00:01 AM,Position 1 for NE712.,14,12
NE713,1,1:00:01 AM,Position 1 for NE713.,14,13
NE714,1,1:00:01 AM,Position 1 for NE714.,14,14
NE715,1,1:00:01 AM,Position 1 for NE715.,14,15
NE716,1,1:00:01 AM,Position 1 for NE716.,14,16
NE717,1,1:00:01 AM,Position 1 for NE717.,14,17
NE718,1,1:00:01 AM,Position 1 for NE718.,14,18
NE719,1,1:00:01 AM,Position 1 for NE719.,14,19
NE720,1,1:00:01 AM,Position 1 for NE720.,14,20
NE721,1,1:00:01 AM,Position 1 for NE721.,14,21
NE722,1,1:00:01 AM,Position 1 for NE722.,14,22
NE723,1,1:00:01 AM,Position 1 for NE723.,14,23
NE724,1,1:00:01 AM,Position 1 for NE724.,14,24
NE725,1,1:00:01 AM,Position 1 for NE725.,14,25
NE726,1,1:00:01 AM,Position 1 for NE726.,14,26
NE727,1,1:00:01 AM,Position 1 for NE727.,14,27
NE728,1,1:00:01 AM,Position 1 for NE728.,14,28
NE729,1,1:00:01 AM,Position 1 for NE729.,14,29
NE730,1,1:00:01 AM,Position 1 for NE730.,14,30
NE731,1,1:00:01 AM,Position 1 for NE731.,14,31
NE732,1,1:00:01 AM,Position 1 for NE732.,14,32
NE733,1,1:00:01 AM,Position 1 for NE733.,14,33
NE734,1,1:00:01 AM,Position 1 for NE734.,14,34
NE735,1,1:00:01 AM,Position 1 for NE735.,14,35
NE736,1,1:00:01 AM,Position 1 for NE736.,14,36
NE737,1,1:00:01 AM,Position 1 for NE737.,14,37
NE738,1,1:00:01 AM,Position 1 for NE738.,14,38
NE739,1,1:00:01 AM,Position 1 for NE739.,14,39
NE740,1,1:00:01 AM,Position 1 for NE740.,14,40
NE741,1,1:00:01 AM,Position 1 for NE741.,14,41
NE742,1,1:00:01 AM,Position 1 for NE742.,14,42
NE743,1,1:00:01 AM,Position 1 for NE743.,14,43
NE744,1,1:00:01 AM,Position 1 for NE744.,14,44
NE745,1,1:00:01 AM,Position 1 for NE745.,14,45
NE746,1,1:00:01 AM,Position 1 for NE746.,14,46
NE747,1,1:00:01 AM,Position 1 for NE747.,14,47
NE748,1,1:00:01 AM,Position 1 for NE748.,14,48
NE749,1,1:00:01 AM,Position 1 for NE749.,14,49
NE750,1,1:00:01 AM,Position 1 for NE750.,14,50
NE751,1,1:00:01 AM,Position 1 for NE751.,15,1
NE752,1,1:00:01 AM,Position 1 for NE752.,15,2
NE753,1,1:00:01 AM,Position 1 for NE753.,15,3
NE754,1,1:00:01 AM,Position 1 for NE754.,15,4
NE755,1,1:00:01 AM,Position 1 for NE755.,15,5
NE756,1,1:00:01 AM,Position 1 for NE756.,15,6
NE757,1,1:00:01 AM,Position 1 for NE757.,15,7
NE758,1,1:00:01 AM,Position 1 for NE758.,15,8
NE759,1,1:00:01 AM,Position 1 for NE759.,15,9
NE760,1,1:00:01 AM,Position 1 for NE760.,15,10
NE761,1,1:00:01 AM,Position 1 for NE761.,15,11
NE762,1,1:00:01 AM,Position 1 for NE762.,15,12
NE763,1,1:00:01 AM,Position 1 for NE763.,15,13
NE764,1,1:00:01 AM,Position 1 for NE764.,15,14
NE765,1,1:00:01 AM,Position 1 for NE765.,15,15
NE766,1,1:00:01 AM,Position 1 for NE766.,15,16
NE767,1,1:00:01 AM,Position 1 for NE767.,15,17
NE768,1,1:00:01 AM,Position 1 for NE768.,15,18
NE769,1,1:00:01 AM,Position 1 for NE769.,15,19
NE770,1,1:00:01 AM,Position 1 for NE770.,15,20
NE771,1,1:00:01 AM,Position 1 for NE771.,15,21
NE772,1,1:00:01 AM,Position 1 for NE772.,15,22
NE773,1,1:00:01 AM,Position 1 for NE773.,15,23
NE774,1,1:00:01 AM,Position 1 for NE774.,15,24
NE775,1,1:00:01 AM,Position 1 for NE775.,15,25
NE776,1,1:00:01 AM,Position 1 for NE776.,15,26
NE777,1,1:00:01 AM,Position 1 for NE777.,15,27
NE778,1,1:00:01 AM,Position 1 for NE778.,15,28
NE779,1,1:00:01 AM,Position 1 for NE779.,15,29
NE780,1,1:00:01 AM,Position 1 for NE780.,15,30
NE781,1,1:00:01 AM,Position 1 for NE781.,15,31
NE782,1,1:00:01 AM,Position 1 for NE782.,15,32
NE783,1,1:00:01 AM,Position 1 for NE783.,15,33
NE784,1,1:00:01 AM,Position 1 for NE784.,15,34
NE785,1,1:00:01 AM,Position 1 for NE785.,15,35
NE786,1,1:00:01 AM,Position 1 for NE786.,15,36
NE787,1,1:00:01 AM,Position 1 for NE787.,15,37
NE788,1,1:00:01 AM,Position 1 for NE788.,15,38
NE789,1,1:00:01 AM,Position 1 for NE789.,15,39
NE790,1,1:00:01 AM,Position 1 for NE790.,15,40
NE791,1,1:00:01 AM,Position 1 for NE791.,15,41
NE792,1,1:00:01 AM,Position 1 for NE792.,15,42
NE793,1,1:00:01 AM,Position 1 for NE793.,15,43
NE794,1,1:00:01 AM,Position 1 for NE794.,15,44
NE795,1,1:00:01 AM,Position 1 for NE795.,15,45
NE796,1,1:00:01 AM,Position 1 for NE796.,15,46
NE797,1,1:00:01 AM,Position 1 for NE797.,15,47
NE798,1,1:00:01 AM,Position 1 for NE798.,15,48
NE799,1,1:00:01 AM,Position 1 for NE799.,15,49
NE800,1,1:00:01 AM,Position 1 for NE800.,15,50
NE801,1,1:00:01 AM,Position 1 for NE801.,16,1
NE802,1,1:00:01 AM,Position 1 for NE802.,16,2
NE803,1,1:00:01 AM,Position 1 for NE803.,16,3
NE804,1,1:00:01 AM,Position 1 for NE804.,16,4
NE805,1,1:00:01 AM,Position 1 for NE805.,16,5
NE806,1,1:00:01 AM,Position 1 for NE806.,16,6
NE807,1,1:00:01 AM,Position 1 for NE807.,16,7
NE808,1,1:00:01 AM,Position 1 for NE808.,16,8
NE809,1,1:00:01 AM,Position 1 for NE809.,16,9
NE810,1,1:00:01 AM,Position 1 for NE810.,16,10
NE811,1,1:00:01 AM,Position 1 for NE811.,16,11
NE812,1,1:00:01 AM,Position 1 for NE812.,16,12
NE813,1,1:00:01 AM,Position 1 for NE813.,16,13
NE814,1,1:00:01 AM,Position 1 for NE814.,16,14
NE815,1,1:00:01 AM,Position 1 for NE815.,16,15
NE816,1,1:00:01 AM,Position 1 for NE816.,16,16
NE817,1,1:00:01 AM,Position 1 for NE817.,16,17
NE818,1,1:00:01 AM,Position 1 for NE818.,16,18
NE819,1,1:00:01 AM,Position 1 for NE819.,16,19
NE820,1,1:00:01 AM,Position 1 for NE820.,16,20
NE821,1,1:00:01 AM,Position 1 for NE821.,16,21
NE822,1,1:00:01 AM,Position 1 for NE822.,16,22
NE823,1,1:00:01 AM,Position 1 for NE823.,16,23
NE824,1,1:00:01 AM,Position 1 for NE824.,16,24
NE825,1,1:00:01 AM,Position 1 for NE825.,16,25
NE826,1,1:00:01 AM,Position 1 for NE826.,16,26
NE827,1,1:00:01 AM,Position 1 for NE827.,16,27
NE828,1,1:00:01 AM,Position 1 for NE828.,16,28
NE829,1,1:00:01 AM,Position 1 for NE829.,16,29
NE830,1,1:00:01 AM,Position 1 for NE830.,16,30
NE831,1,1:00:01 AM,Position 1 for NE831.,16,31
NE832,1,1:00:01 AM,Position 1 for NE832.,16,32
NE833,1,1:00:01 AM,Position 1 for NE833.,16,33
NE834,1,1:00:01 AM,Position 1 for NE834.,16,34
NE835,1,1:00:01 AM,Position 1 for NE835.,16,35
NE836,1,1:00:01 AM,Position 1 for NE836.,16,36
NE837,1,1:00:01 AM,Position 1 for NE837.,16,37
NE838,1,1:00:01 AM,Position 1 for NE838.,16,38
NE839,1,1:00:01 AM,Position 1 for NE839.,16,39
NE840,1,1:00:01 AM,Position 1 for NE840.,16,40
NE841,1,1:00:01 AM,Position 1 for NE841.,16,41
NE842,1,1:00:01 AM,Position 1 for NE842.,16,42
NE843,1,1:00:01 AM,Position 1 for NE843.,16,43
NE844,1,1:00:01 AM,Position 1 for NE844.,16,44
NE845,1,1:00:01 AM,Position 1 for NE845.,16,45
NE846,1,1:00:01 AM,Position 1 for NE846.,16,46
NE847,1,1:00:01 AM,Position 1 for NE847.,16,47
NE848,1,1:00:01 AM,Position 1 for NE848.,16,48
NE849,1,1:00:01 AM,Position 1 for NE849.,16,49
NE850,1,1:00:01 AM,Position 1 for NE850.,16,50
NE851,1,1:00:01 AM,Position 1 for NE851.,17,1
NE852,1,1:00:01 AM,Position 1 for NE852.,17,2
NE853,1,1:00:01 AM,Position 1 for NE853.,17,3
NE854,1,1:00:01 AM,Position 1 for NE854.,17,4
NE855,1,1:00:01 AM,Position 1 for NE855.,17,5
NE856,1,1:00:01 AM,Position 1 for NE856.,17,6
NE857,1,1:00:01 AM,Position 1 for NE857.,17,7
NE858,1,1:00:01 AM,Position 1 for NE858.,17,8
NE859,1,1:00:01 AM,Position 1 for NE859.,17,9
NE860,1,1:00:01 AM,Position 1 for NE860.,17,10
NE861,1,1:00:01 AM,Position 1 for NE861.,17,11
NE862,1,1:00:01 AM,Position 1 for NE862.,17,12
NE863,1,1:00:01 AM,Position 1 for NE863.,17,13
NE864,1,1:00:01 AM,Position 1 for NE864.,17,14
NE865,1,1:00:01 AM,Position 1 for NE865.,17,15
NE866,1,1:00:01 AM,Position 1 for NE866.,17,16
NE867,1,1:00:01 AM,Position 1 for NE867.,17,17
NE868,1,1:00:01 AM,Position 1 for NE868.,17,18
NE869,1,1:00:01 AM,Position 1 for NE869.,17,19
NE870,1,1:00:01 AM,Position 1 for NE870.,17,20
NE871,1,1:00:01 AM,Position 1 for NE871.,17,21
NE872,1,1:00:01 AM,Position 1 for NE872.,17,22
NE873,1,1:00:01 AM,Position 1 for NE873.,17,23
NE874,1,1:00:01 AM,Position 1 for NE874.,17,24
NE875,1,1:00:01 AM,Position 1 for NE875.,17,25
NE876,1,1:00:01 AM,Position 1 for NE876.,17,26
NE877,1,1:00:01 AM,Position 1 for NE877.,17,27
NE878,1,1:00:01 AM,Position 1 for NE878.,17,28
NE879,1,1:00:01 AM,Position 1 for NE879.,17,29
NE880,1,1:00:01 AM,Position 1 for NE880.,17,30
NE881,1,1:00:01 AM,Position 1 for NE881.,17,31
NE882,1,1:00:01 AM,Position 1 for NE882.,17,32
NE883,1,1:00:01 AM,Position 1 for NE883.,17,33
NE884,1,1:00:01 AM,Position 1 for NE884.,17,34
NE885,1,1:00:01 AM,Position 1 for NE885.,17,35
NE886,1,1:00:01 AM,Position 1 for NE886.,17,36
NE887,1,1:00:01 AM,Position 1 for NE887.,17,37
NE888,1,1:00:01 AM,Position 1 for NE888.,17,38
NE889,1,1:00:01 AM,Position 1 for NE889.,17,39
NE890,1,1:00:01 AM,Position 1 for NE890.,17,40
NE891,1,1:00:01 AM,Position 1 for NE891.,17,41
NE892,1,1:00:01 AM,Position 1 for NE892.,17,42
NE893,1,1:00:01 AM,Position 1 for NE893.,17,43
NE894,1,1:00:01 AM,Position 1 for NE894.,17,44
NE895,1,1:00:01 AM,Position 1 for NE895.,17,45
NE896,1,1:00:01 AM,Position 1 for NE896.,17,46
NE897,1,1:00:01 AM,Position 1 for NE897.,17,47
NE898,1,1:00:01 AM,Position 1 for NE898.,17,48
NE899,1,1:00:01 AM,Position 1 for NE899.,17,49
NE900,1,1:00:01 AM,Position 1 for NE900.,17,50
NE901,1,1:00:01 AM,Position 1 for NE901.,18,1
NE902,1,1:00:01 AM,Position 1 for NE902.,18,2
NE903,1,1:00:01 AM,Position 1 for NE903.,18,3
NE904,1,1:00:01 AM,Position 1 for NE904.,18,4
NE905,1,1:00:01 AM,Position 1 for NE905.,18,5
NE906,1,1:00:01 AM,Position 1 for NE906.,18,6
NE907,1,1:00:01 AM,Position 1 for NE907.,18,7
NE908,1,1:00:01 AM,Position 1 for NE908.,18,8
NE909,1,1:00:01 AM,Position 1 for NE909.,18,9
NE910,1,1:00:01 AM,Position 1 for NE910.,18,10
NE911,1,1:00:01 AM,Position 1 for NE911.,18,11
NE912,1,1:00:01 AM,Position 1 for NE912.,18,12
NE913,1,1:00:01 AM,Position 1 for NE913.,18,13
NE914,1,1:00:01 AM,Position 1 for NE914.,18,14
NE915,1,1:00:01 AM,Position 1 for NE915.,18,15
NE916,1,1:00:01 AM,Position 1 for NE916.,18,16
NE917,1,1:00:01 AM,Position 1 for NE917.,18,17
NE918,1,1:00:01 AM,Position 1 for NE918.,18,18
NE919,1,1:00:01 AM,Position 1 for NE919.,18,19
NE920,1,1:00:01 AM,Position 1 for NE920.,18,20
NE921,1,1:00:01 AM,Position 1 for NE921.,18,21
NE922,1,1:00:01 AM,Position 1 for NE922.,18,22
NE923,1,1:00:01 AM,Position 1 for NE923.,18,23
NE924,1,1:00:01 AM,Position 1 for NE924.,18,24
NE925,1,1:00:01 AM,Position 1 for NE925.,18,25
NE926,1,1:00:01 AM,Position 1 for NE926.,18,26
NE927,1,1:00:01 AM,Position 1 for NE927.,18,27
NE928,1,1:00:01 AM,Position 1 for NE928.,18,28
NE929,1,1:00:01 AM,Position 1 for NE929.,18,29
NE930,1,1:00:01 AM,Position 1 for NE930.,18,30
NE931,1,1:00:01 AM,Position 1 for NE931.,18,31
